uid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
3157, 0.28520, 0.22846, 0.06059, 0.64454, 0.37065, 0.21803, 0.57471, 0.69617, 0.06156, 0.63171, 0.54384
3158, 0.30000, 0.24501, 0.12031, 0.73552, 0.44350, 0.31921, 0.42529, 0.76154, 0.12277, 0.67650, 0.42527
3159, 0.20590, 0.17015, 0.09503, 0.76458, 0.32382, 0.26007, 0.43678, 0.60926, 0.09597, 0.63165, 0.47949
3160, 0.27171, 0.21403, 0.00218, 0.76620, 0.41247, 0.04700, 0.93678, 0.71818, 0.00248, 0.38341, 0.61177
3161, 0.26259, 0.21400, 0.02223, 0.79174, 0.41795, 0.11034, 0.68966, 0.70229, 0.02132, 0.39968, 0.48053
3162, 0.68439, 0.55091, 0.02703, 0.47185, 0.70345, 0.09508, 0.49425, 0.99412, 0.02819, 0.64913, 0.40173
3163, 0.32489, 0.26824, 0.36530, 0.73894, 0.48546, 0.69867, 0.29310, 0.79056, 0.37069, 0.67874, 0.45455
3164, 0.42255, 0.34059, 0.00436, 0.62940, 0.54726, 0.03496, 0.56897, 0.87544, 0.00589, 0.77838, 0.41177
3165, 0.50335, 0.41149, 0.00436, 0.68007, 0.70160, 0.04219, 0.68391, 0.90784, 0.00512, 0.55648, 0.41177
3166, 0.28348, 0.21994, 0.00872, 0.73706, 0.40554, 0.06813, 0.79885, 0.71717, 0.00803, 0.26603, 0.51471
3167, 0.39735, 0.34105, 0.08718, 0.76412, 0.63172, 0.25273, 0.46552, 0.80566, 0.08846, 0.64465, 0.37433
3168, 0.40799, 0.32941, 0.00436, 0.58718, 0.50089, 0.01613, 0.26437, 0.84901, 0.00594, 0.79376, 0.52941
3169, 0.53602, 0.46015, 0.04752, 0.69715, 0.78753, 0.14774, 0.47126, 0.84829, 0.04892, 0.65997, 0.36937
3170, 0.28879, 0.23080, 0.02310, 0.73177, 0.41932, 0.10828, 0.65517, 0.73780, 0.02207, 0.39208, 0.66882
3171, 0.21832, 0.17182, 0.04882, 0.80212, 0.34221, 0.08866, 0.24713, 0.63478, 0.04575, 0.36812, 0.48129
3172, 0.53205, 0.43148, 0.03836, 0.65051, 0.70015, 0.13829, 0.54023, 0.93889, 0.03843, 0.55820, 0.58824
3173, 0.29136, 0.23735, 0.03269, 0.79873, 0.46393, 0.12227, 0.55172, 0.73062, 0.03405, 0.66419, 0.56347
3174, 0.32609, 0.26396, 0.02921, 0.66580, 0.44026, 0.10022, 0.48851, 0.77968, 0.03081, 0.69119, 0.44626
3175, 0.28117, 0.22824, 0.02921, 0.77936, 0.43766, 0.08428, 0.40230, 0.73588, 0.02805, 0.41893, 0.44626
3176, 0.52030, 0.42912, 0.00044, 0.59925, 0.66745, 0.01895, 0.48851, 0.90571, 0.00178, 0.76387, 0.50421
3177, 0.31966, 0.27932, 0.01787, 0.80174, 0.54594, 0.08571, 0.62644, 0.74861, 0.01784, 0.48498, 0.68467
3178, 0.60467, 0.49198, 0.08370, 0.43941, 0.59375, 0.25914, 0.50000, 0.93451, 0.08552, 0.66735, 0.36903
3179, 0.48756, 0.39275, 0.00218, 0.55341, 0.57215, 0.01815, 0.37931, 0.89996, 0.00399, 0.90322, 0.47059
3180, 0.55028, 0.44583, 0.20488, 0.46914, 0.56214, 0.39191, 0.28736, 0.91917, 0.20942, 0.69653, 0.38056
3181, 0.26610, 0.23950, 0.00218, 0.84726, 0.50132, 0.02551, 0.52299, 0.62576, 0.00165, 0.09933, 0.47059
3182, 0.60279, 0.48379, 0.26417, 0.52257, 0.66074, 0.51541, 0.29885, 0.98122, 0.27299, 0.74203, 0.41252
3183, 0.27219, 0.22273, 0.03967, 0.59175, 0.33672, 0.12903, 0.48276, 0.64599, 0.03846, 0.46171, 0.36566
3184, 0.41338, 0.34695, 0.03705, 0.71264, 0.60806, 0.09452, 0.36207, 0.86033, 0.03808, 0.63438, 0.43697
3185, 0.37503, 0.31023, 0.03051, 0.75325, 0.57139, 0.11240, 0.53448, 0.82630, 0.03125, 0.60652, 0.49020
3186, 0.46010, 0.38627, 0.00741, 0.70129, 0.67338, 0.03045, 0.38506, 0.85832, 0.00699, 0.29736, 0.36566
3187, 0.25916, 0.21976, 0.00305, 0.84050, 0.45808, 0.03084, 0.56897, 0.63977, 0.00275, 0.20974, 0.32680
3188, 0.25334, 0.19786, 0.00044, 0.81638, 0.40690, 0.02064, 0.52874, 0.63728, 0.00127, 0.55591, 0.33614
3189, 0.45114, 0.36537, 0.22014, 0.54907, 0.51748, 0.44649, 0.31034, 0.87966, 0.23257, 0.82159, 0.53783
3190, 0.32274, 0.26838, 0.00697, 0.74199, 0.49500, 0.05303, 0.69540, 0.78688, 0.00790, 0.60979, 0.44117
3191, 0.49198, 0.39633, 0.16827, 0.54018, 0.55468, 0.32653, 0.29310, 0.91430, 0.17647, 0.78702, 0.47234
3192, 0.24567, 0.20500, 0.05667, 0.83206, 0.41752, 0.22317, 0.63218, 0.67293, 0.05750, 0.62391, 0.50589
3193, 0.44688, 0.36085, 0.07411, 0.54008, 0.50554, 0.18564, 0.38506, 0.86761, 0.07900, 0.80969, 0.50774
3194, 0.27447, 0.21998, 0.00610, 0.68901, 0.38358, 0.03684, 0.51724, 0.70415, 0.00750, 0.72860, 0.81315
3195, 0.46986, 0.38003, 0.07498, 0.62940, 0.60018, 0.22615, 0.47701, 0.92202, 0.07564, 0.61871, 0.51471
3196, 0.47731, 0.38974, 0.12424, 0.56171, 0.56231, 0.23950, 0.28736, 0.90120, 0.13227, 0.83238, 0.49373
3197, 0.63221, 0.51187, 0.05057, 0.58470, 0.76312, 0.10022, 0.27586, 0.97160, 0.05219, 0.67268, 0.34602
3198, 0.27463, 0.21460, 0.03705, 0.78260, 0.41364, 0.07326, 0.26437, 0.71374, 0.03864, 0.68052, 0.45379
3199, 0.31714, 0.27284, 0.03487, 0.62180, 0.42930, 0.13319, 0.56897, 0.71102, 0.03683, 0.71492, 0.45294
3200, 0.34752, 0.27388, 0.06059, 0.70189, 0.47569, 0.17066, 0.43103, 0.80047, 0.05935, 0.51212, 0.44396
3201, 0.28479, 0.22278, 0.18570, 0.77708, 0.42423, 0.33147, 0.25862, 0.72559, 0.18812, 0.66184, 0.45635
3202, 0.42633, 0.34474, 0.05362, 0.61966, 0.53872, 0.15571, 0.44253, 0.88522, 0.05611, 0.72289, 0.44837
3203, 0.34894, 0.29754, 0.06190, 0.76857, 0.55654, 0.17081, 0.42529, 0.79684, 0.06334, 0.65696, 0.52288
3204, 0.24787, 0.23035, 0.01221, 0.85633, 0.48223, 0.06025, 0.56897, 0.63637, 0.01229, 0.46541, 0.55147
3205, 0.51231, 0.41021, 0.12424, 0.60739, 0.62888, 0.33006, 0.42529, 0.94797, 0.12641, 0.66714, 0.46480
3206, 0.27973, 0.22862, 0.03487, 0.65474, 0.37671, 0.09211, 0.37356, 0.70007, 0.03714, 0.74094, 0.45294
3207, 0.34395, 0.29404, 0.03444, 0.79189, 0.56560, 0.11607, 0.49425, 0.75998, 0.03604, 0.68502, 0.42782
3208, 0.39828, 0.32697, 0.15867, 0.58455, 0.48662, 0.38011, 0.37931, 0.83331, 0.16374, 0.72545, 0.47334
3209, 0.78965, 0.68866, 0.09154, 0.26484, 0.60812, 0.13989, 0.20115, 0.81582, 0.09823, 0.84635, 0.49360
3210, 0.18758, 0.17811, 0.05623, 0.89207, 0.38988, 0.11492, 0.28736, 0.53440, 0.05510, 0.51026, 0.54877
3211, 0.30601, 0.24866, 0.03357, 0.76912, 0.46941, 0.10765, 0.46552, 0.76732, 0.03218, 0.42100, 0.30321
3212, 0.66696, 0.53728, 0.00262, 0.47352, 0.69788, 0.03274, 0.63218, 0.97903, 0.00320, 0.48831, 0.42986
3213, 0.44516, 0.37344, 0.05100, 0.67655, 0.62576, 0.17314, 0.52874, 0.87881, 0.05078, 0.55651, 0.37786
3214, 0.23534, 0.18146, 0.00697, 0.81939, 0.37180, 0.02099, 0.27011, 0.63317, 0.00773, 0.57002, 0.68627
3215, 0.47160, 0.41305, 0.00697, 0.56607, 0.60792, 0.03681, 0.48276, 0.76754, 0.00778, 0.58230, 0.44117
3216, 0.37906, 0.31632, 0.13252, 0.58484, 0.47116, 0.29789, 0.35057, 0.79534, 0.13186, 0.59022, 0.47931
3217, 0.34194, 0.27604, 0.14385, 0.72132, 0.48952, 0.27949, 0.28736, 0.81183, 0.14450, 0.62557, 0.45547
3218, 0.32534, 0.26243, 0.01831, 0.62123, 0.41432, 0.05038, 0.33908, 0.73885, 0.01896, 0.58316, 0.63568
3219, 0.30695, 0.24413, 0.05318, 0.69184, 0.42026, 0.15338, 0.43678, 0.75603, 0.05599, 0.74278, 0.55510
3220, 0.28115, 0.23688, 0.02267, 0.69977, 0.41378, 0.07571, 0.44828, 0.70443, 0.02090, 0.30135, 0.46569
3221, 0.29067, 0.26410, 0.00915, 0.83020, 0.53564, 0.06020, 0.68391, 0.68831, 0.01005, 0.60658, 0.35869
3222, 0.50981, 0.42021, 0.00000, 0.68007, 0.72311, 0.02350, 0.62644, 0.91086, 0.00039, 0.35859, 0.64706
3223, 0.39603, 0.33128, 0.01787, 0.64394, 0.53708, 0.06289, 0.44828, 0.83492, 0.01993, 0.77919, 0.56896
3224, 0.27608, 0.22909, 0.47733, 0.70358, 0.39937, 0.72124, 0.21264, 0.71605, 0.48210, 0.66390, 0.46743
3225, 0.22285, 0.17702, 0.00044, 0.67162, 0.30751, 0.02787, 0.69540, 0.56359, 0.00061, 0.28520, 0.42017
3226, 0.22727, 0.18953, 0.04534, 0.84391, 0.39307, 0.14188, 0.47126, 0.64214, 0.04295, 0.39827, 0.43644
3227, 0.41164, 0.32798, 0.14037, 0.68718, 0.55645, 0.33769, 0.37931, 0.87247, 0.14185, 0.64643, 0.40247
3228, 0.40681, 0.32864, 0.05929, 0.71547, 0.57751, 0.18829, 0.50000, 0.85618, 0.06001, 0.61805, 0.55431
3229, 0.61730, 0.50556, 0.07672, 0.60485, 0.77251, 0.17537, 0.34483, 0.95497, 0.07573, 0.54644, 0.42017
3230, 0.37983, 0.30927, 0.05623, 0.73396, 0.55606, 0.18070, 0.50000, 0.82262, 0.05879, 0.72304, 0.59613
3231, 0.31826, 0.28334, 0.05798, 0.78752, 0.54205, 0.17699, 0.47701, 0.73390, 0.05732, 0.54021, 0.41523
3232, 0.38946, 0.31494, 0.01918, 0.51858, 0.42973, 0.05848, 0.39080, 0.72686, 0.02140, 0.79451, 0.51471
3233, 0.26120, 0.20809, 0.06146, 0.77809, 0.39884, 0.14698, 0.35632, 0.70375, 0.05947, 0.47390, 0.42017
3234, 0.38115, 0.31286, 0.00044, 0.71987, 0.56661, 0.00903, 0.26437, 0.84097, 0.00053, 0.25358, 0.42017
3235, 0.28493, 0.24110, 0.00741, 0.78345, 0.46761, 0.04150, 0.52874, 0.73089, 0.00908, 0.78375, 0.46104
3236, 0.51322, 0.42041, 0.00131, 0.48071, 0.55225, 0.02598, 0.58621, 0.89504, 0.00234, 0.63725, 0.63938
3237, 0.38002, 0.31167, 0.02528, 0.72684, 0.55765, 0.08152, 0.44253, 0.84755, 0.02503, 0.49316, 0.40724
3238, 0.19461, 0.16733, 0.00523, 0.87481, 0.36684, 0.03258, 0.48851, 0.57291, 0.00499, 0.29438, 0.51471
3239, 0.43089, 0.35204, 0.02354, 0.64310, 0.56873, 0.07574, 0.43103, 0.88715, 0.02554, 0.74740, 0.50874
3240, 0.48968, 0.39158, 0.05841, 0.59650, 0.59309, 0.15337, 0.39655, 0.93248, 0.06042, 0.68950, 0.54623
3241, 0.43435, 0.34723, 0.01526, 0.68237, 0.59023, 0.03985, 0.30460, 0.87667, 0.01627, 0.63243, 0.34225
3242, 0.46026, 0.37244, 0.08282, 0.65232, 0.60521, 0.20796, 0.39080, 0.91372, 0.08528, 0.69337, 0.52941
3243, 0.34036, 0.27498, 0.09111, 0.70960, 0.48141, 0.26711, 0.47126, 0.81142, 0.09294, 0.66508, 0.46750
3244, 0.21209, 0.17784, 0.00174, 0.78773, 0.35506, 0.02291, 0.49425, 0.61133, 0.00273, 0.61886, 0.22059
3245, 0.59799, 0.48747, 0.02572, 0.40334, 0.55656, 0.03834, 0.17241, 0.90435, 0.02922, 0.90339, 0.43932
3246, 0.53095, 0.42819, 0.09241, 0.58136, 0.63474, 0.15904, 0.24138, 0.95349, 0.09422, 0.66390, 0.49950
3247, 0.29659, 0.23068, 0.00392, 0.72986, 0.42339, 0.03937, 0.66667, 0.73501, 0.00437, 0.46283, 0.62881
3248, 0.49260, 0.39792, 0.02790, 0.64147, 0.64008, 0.09490, 0.47701, 0.93431, 0.02638, 0.37466, 0.54623
3249, 0.43642, 0.35840, 0.01962, 0.68981, 0.61328, 0.08126, 0.54598, 0.89231, 0.01928, 0.45451, 0.41629
3250, 0.47082, 0.38104, 0.04534, 0.56403, 0.55301, 0.15321, 0.51724, 0.90431, 0.04702, 0.68023, 0.50760
3251, 0.22322, 0.20696, 0.01569, 0.87368, 0.44302, 0.05881, 0.45977, 0.57189, 0.01468, 0.32164, 0.35714
3252, 0.39493, 0.33300, 0.00654, 0.47379, 0.42751, 0.03827, 0.51724, 0.72849, 0.00815, 0.77649, 0.67228
3253, 0.28144, 0.23761, 0.06408, 0.71966, 0.42317, 0.14582, 0.33333, 0.72258, 0.06141, 0.44464, 0.45790
3254, 0.38951, 0.32324, 0.00131, 0.63491, 0.52652, 0.02461, 0.55747, 0.83321, 0.00199, 0.50486, 0.40922
3255, 0.31708, 0.25408, 0.01090, 0.66036, 0.42389, 0.03386, 0.33333, 0.75136, 0.01291, 0.82194, 0.47059
3256, 0.40861, 0.36684, 0.01656, 0.77353, 0.68995, 0.09742, 0.75862, 0.75984, 0.01694, 0.53860, 0.50710
3257, 0.28973, 0.25122, 0.02659, 0.82174, 0.50261, 0.11941, 0.64368, 0.69885, 0.02614, 0.47829, 0.50109
3258, 0.45524, 0.38510, 0.00872, 0.71807, 0.68361, 0.04067, 0.47126, 0.86143, 0.00889, 0.45118, 0.60294
3259, 0.26817, 0.22388, 0.16347, 0.76761, 0.42173, 0.40315, 0.39655, 0.71444, 0.16432, 0.63108, 0.43039
3260, 0.31958, 0.25166, 0.09067, 0.73273, 0.45392, 0.28527, 0.51149, 0.77905, 0.08781, 0.48834, 0.49537
3261, 0.49169, 0.39897, 0.22624, 0.56431, 0.57723, 0.41748, 0.27586, 0.91928, 0.22981, 0.67561, 0.46274
3262, 0.47495, 0.38989, 0.03095, 0.59461, 0.59057, 0.09671, 0.44253, 0.90153, 0.03284, 0.71601, 0.51713
3263, 0.29405, 0.22975, 0.04054, 0.73813, 0.41942, 0.12581, 0.45977, 0.74220, 0.03904, 0.44234, 0.39563
3264, 0.52926, 0.43060, 0.00349, 0.43941, 0.52771, 0.01642, 0.29885, 0.87632, 0.00491, 0.75534, 0.54623
3265, 0.56613, 0.46003, 0.21273, 0.46435, 0.57598, 0.47701, 0.35632, 0.93017, 0.21832, 0.71225, 0.43307
3266, 0.22810, 0.18791, 0.05711, 0.84666, 0.39073, 0.16907, 0.45402, 0.63098, 0.05636, 0.53376, 0.53370
3267, 0.38437, 0.30863, 0.03400, 0.71987, 0.54711, 0.12245, 0.52874, 0.84967, 0.03605, 0.72390, 0.56423
3268, 0.31791, 0.25007, 0.02049, 0.72203, 0.44825, 0.10609, 0.70690, 0.77352, 0.02114, 0.58652, 0.62336
3269, 0.34663, 0.28418, 0.02746, 0.71944, 0.50513, 0.13232, 0.70115, 0.81570, 0.02707, 0.48753, 0.41107
3270, 0.41765, 0.33523, 0.04446, 0.67093, 0.55919, 0.17058, 0.59770, 0.88541, 0.04087, 0.30973, 0.58341
3271, 0.30134, 0.23947, 0.13775, 0.71083, 0.42114, 0.32198, 0.36782, 0.75094, 0.13902, 0.64118, 0.42017
3272, 0.19351, 0.15765, 0.35571, 0.69910, 0.27690, 0.65480, 0.27586, 0.54311, 0.36203, 0.68944, 0.45667
3273, 0.29139, 0.23071, 0.00000, 0.78140, 0.45350, 0.02548, 0.67816, 0.73725, 0.00019, 0.27429, 0.38236
3274, 0.43602, 0.34933, 0.07759, 0.56415, 0.50620, 0.20464, 0.40805, 0.85362, 0.08073, 0.72645, 0.40999
3275, 0.44604, 0.35795, 0.00044, 0.62337, 0.57521, 0.01658, 0.43678, 0.90571, 0.00138, 0.60001, 0.58824
3276, 0.56879, 0.45620, 0.00392, 0.52021, 0.63241, 0.03340, 0.56322, 0.96230, 0.00447, 0.49144, 0.38539
3277, 0.33097, 0.27099, 0.05667, 0.76957, 0.50916, 0.18415, 0.50575, 0.78870, 0.05417, 0.43299, 0.49411
3278, 0.38552, 0.30966, 0.01133, 0.72302, 0.55456, 0.02568, 0.23563, 0.84130, 0.01094, 0.36809, 0.33249
3279, 0.53588, 0.45304, 0.03705, 0.42313, 0.53291, 0.12859, 0.51724, 0.85160, 0.03735, 0.57496, 0.58824
3280, 0.62907, 0.50922, 0.27419, 0.44771, 0.62200, 0.58868, 0.33908, 0.95959, 0.28285, 0.73609, 0.46950
3281, 0.25294, 0.19867, 0.07411, 0.76406, 0.37527, 0.24693, 0.54023, 0.68917, 0.07425, 0.59510, 0.52632
3282, 0.18970, 0.16996, 0.00174, 0.88272, 0.37769, 0.02052, 0.44828, 0.54893, 0.00103, 0.01199, 0.58824
3283, 0.46962, 0.37833, 0.09852, 0.65412, 0.61575, 0.22499, 0.35057, 0.92478, 0.10108, 0.68849, 0.40890
3284, 0.26315, 0.21855, 0.00915, 0.83020, 0.44735, 0.05319, 0.60345, 0.67832, 0.00884, 0.35403, 0.35869
3285, 0.51794, 0.41617, 0.26460, 0.60900, 0.63869, 0.53258, 0.31034, 0.95390, 0.27090, 0.70726, 0.45314
3286, 0.23451, 0.19044, 0.00349, 0.82844, 0.39484, 0.02074, 0.37356, 0.65605, 0.00463, 0.66958, 0.29412
3287, 0.12293, 0.08973, 0.00174, 0.90383, 0.21849, 0.01962, 0.43103, 0.39261, 0.00186, 0.30936, 0.66176
3288, 0.31899, 0.25400, 0.00262, 0.64889, 0.42170, 0.03568, 0.68391, 0.74432, 0.00230, 0.18962, 0.70136
3289, 0.33754, 0.27113, 0.02398, 0.71553, 0.48071, 0.04822, 0.25287, 0.80801, 0.02476, 0.60724, 0.14118
3290, 0.75696, 0.61804, 0.06800, 0.42214, 0.72877, 0.14383, 0.31034, 0.98074, 0.07245, 0.80160, 0.48462
3291, 0.40086, 0.32596, 0.00000, 0.69273, 0.57215, 0.01435, 0.40805, 0.85347, 0.00080, 0.53668, 0.47059
3292, 0.27863, 0.22072, 0.40061, 0.76146, 0.41274, 0.59314, 0.20115, 0.73121, 0.39818, 0.60339, 0.43037
3293, 0.32620, 0.27791, 0.01090, 0.57592, 0.41365, 0.04114, 0.40805, 0.71708, 0.01262, 0.76757, 0.43138
3294, 0.35184, 0.30245, 0.03357, 0.78479, 0.57683, 0.11411, 0.49425, 0.77898, 0.03422, 0.60178, 0.43057
3295, 0.28509, 0.24111, 0.02354, 0.71156, 0.42694, 0.07895, 0.45402, 0.72417, 0.02594, 0.79379, 0.53260
3296, 0.20928, 0.16767, 0.02267, 0.85106, 0.35453, 0.07578, 0.44828, 0.61145, 0.02517, 0.81121, 0.51471
3297, 0.49110, 0.39846, 0.04621, 0.56306, 0.57749, 0.12960, 0.41954, 0.91145, 0.04852, 0.72229, 0.47619
3298, 0.21089, 0.18012, 0.00523, 0.86689, 0.38950, 0.02639, 0.39655, 0.60035, 0.00691, 0.80914, 0.45956
3299, 0.29794, 0.24476, 0.12293, 0.76948, 0.46063, 0.28943, 0.36782, 0.75831, 0.12137, 0.56130, 0.44020
3300, 0.34226, 0.27764, 0.14908, 0.74697, 0.50702, 0.35302, 0.37356, 0.80883, 0.14547, 0.52492, 0.44525
3301, 0.43274, 0.35022, 0.12642, 0.67925, 0.58799, 0.23494, 0.27011, 0.89763, 0.12425, 0.54658, 0.41936
3302, 0.37377, 0.30321, 0.02877, 0.62351, 0.47806, 0.12286, 0.62069, 0.81600, 0.02950, 0.60531, 0.70452
3303, 0.20110, 0.17042, 0.00218, 0.85739, 0.36823, 0.02477, 0.50575, 0.57911, 0.00277, 0.48363, 0.61177
3304, 0.27852, 0.22335, 0.06539, 0.79779, 0.43613, 0.17612, 0.41379, 0.72085, 0.06401, 0.51338, 0.36679
3305, 0.26541, 0.22347, 0.03662, 0.82670, 0.45124, 0.10296, 0.40230, 0.69496, 0.03660, 0.54842, 0.49773
3306, 0.13980, 0.14583, 0.01351, 0.92494, 0.33833, 0.06526, 0.57471, 0.41871, 0.01245, 0.28158, 0.62283
3307, 0.30770, 0.24920, 0.00262, 0.65863, 0.41911, 0.01905, 0.37931, 0.73239, 0.00398, 0.74381, 0.42986
3308, 0.62569, 0.50237, 0.29991, 0.55069, 0.71351, 0.51272, 0.24713, 0.98545, 0.31206, 0.76995, 0.48605
3309, 0.26176, 0.21252, 0.10942, 0.66633, 0.35475, 0.31049, 0.45977, 0.67427, 0.11166, 0.67343, 0.43413
3310, 0.30727, 0.25206, 0.02005, 0.78677, 0.48635, 0.07761, 0.51149, 0.75952, 0.01914, 0.38235, 0.34759
3311, 0.56669, 0.45953, 0.39233, 0.44657, 0.55914, 0.62209, 0.22414, 0.90401, 0.40952, 0.78602, 0.48594
3312, 0.56323, 0.45477, 0.28117, 0.50312, 0.60356, 0.56767, 0.31034, 0.94945, 0.29153, 0.75566, 0.44672
3313, 0.27147, 0.22189, 0.19747, 0.65806, 0.36572, 0.48407, 0.39655, 0.68696, 0.19742, 0.61538, 0.45642
3314, 0.27452, 0.21672, 0.13688, 0.75682, 0.40384, 0.30799, 0.35057, 0.71940, 0.13984, 0.68465, 0.43678
3315, 0.28962, 0.24019, 0.07062, 0.76163, 0.44894, 0.21547, 0.48276, 0.74630, 0.07312, 0.70436, 0.48804
3316, 0.30375, 0.24121, 0.00959, 0.75606, 0.45277, 0.06434, 0.71264, 0.75756, 0.00920, 0.34419, 0.50421
3317, 0.34886, 0.28585, 0.03923, 0.74916, 0.52475, 0.15161, 0.59195, 0.81520, 0.04043, 0.64795, 0.53476
3318, 0.21199, 0.17168, 0.02180, 0.81758, 0.34938, 0.06955, 0.41954, 0.61978, 0.01921, 0.19094, 0.62184
3319, 0.28163, 0.23462, 0.04490, 0.61396, 0.36552, 0.06140, 0.16092, 0.67119, 0.04336, 0.45537, 0.37304
3320, 0.57485, 0.46760, 0.23496, 0.53492, 0.64980, 0.43896, 0.28161, 0.94623, 0.24220, 0.73047, 0.49773
3321, 0.26766, 0.22361, 0.02790, 0.75606, 0.41800, 0.09512, 0.48276, 0.71333, 0.02705, 0.44263, 0.50421
3322, 0.33366, 0.33486, 0.01221, 0.82467, 0.66764, 0.06410, 0.60920, 0.62224, 0.01267, 0.53356, 0.47795
3323, 0.39450, 0.31852, 0.04621, 0.71585, 0.56088, 0.13726, 0.44828, 0.85824, 0.04608, 0.55596, 0.44818
3324, 0.03030, 0.06298, 0.00044, 0.98526, 0.17982, 0.02520, 0.63218, 0.07329, 0.00078, 0.35455, 0.42017
3325, 0.73172, 0.60502, 0.00262, 0.36634, 0.66088, 0.01540, 0.31034, 0.82189, 0.00393, 0.73001, 0.83710
3326, 0.29217, 0.25045, 0.00785, 0.74273, 0.46302, 0.03298, 0.40230, 0.73795, 0.00904, 0.67237, 0.57275
3327, 0.42548, 0.34659, 0.14734, 0.63082, 0.54807, 0.38600, 0.42529, 0.88088, 0.15090, 0.69569, 0.46171
3328, 0.49107, 0.39725, 0.11029, 0.62523, 0.62328, 0.17219, 0.21264, 0.93561, 0.11537, 0.76269, 0.36845
3329, 0.41234, 0.33007, 0.05144, 0.63124, 0.52381, 0.13090, 0.37931, 0.86976, 0.04723, 0.30878, 0.51151
3330, 0.38879, 0.31023, 0.00174, 0.71384, 0.55609, 0.02964, 0.63218, 0.81845, 0.00268, 0.60276, 0.73530
3331, 0.49625, 0.39975, 0.05231, 0.65836, 0.65468, 0.18550, 0.55747, 0.92691, 0.05377, 0.66172, 0.47059
3332, 0.63272, 0.50722, 0.03575, 0.53503, 0.70834, 0.09901, 0.39655, 0.99129, 0.03870, 0.79712, 0.53633
3333, 0.48769, 0.39685, 0.07498, 0.63732, 0.63272, 0.19934, 0.41379, 0.92857, 0.07807, 0.72731, 0.45037
3334, 0.35897, 0.28565, 0.03487, 0.72820, 0.51226, 0.11521, 0.48276, 0.82305, 0.03587, 0.63191, 0.34706
3335, 0.26423, 0.20851, 0.00305, 0.77483, 0.40556, 0.03946, 0.72414, 0.70802, 0.00381, 0.54842, 0.65359
3336, 0.50880, 0.41656, 0.28204, 0.43894, 0.49974, 0.54631, 0.29310, 0.86192, 0.29006, 0.72507, 0.44626
3337, 0.30300, 0.25100, 0.02659, 0.68413, 0.42903, 0.10096, 0.53448, 0.74627, 0.02719, 0.58890, 0.61002
3338, 0.30244, 0.23663, 0.00872, 0.74973, 0.44158, 0.05078, 0.59195, 0.75285, 0.00835, 0.33449, 0.64706
3339, 0.39075, 0.33931, 0.02746, 0.75912, 0.62778, 0.11796, 0.62069, 0.80291, 0.02727, 0.50845, 0.49611
3340, 0.23575, 0.18397, 0.04316, 0.74542, 0.34174, 0.15309, 0.54023, 0.64625, 0.04378, 0.60566, 0.56846
3341, 0.41550, 0.35117, 0.05711, 0.74600, 0.63788, 0.14941, 0.39655, 0.83526, 0.05723, 0.58348, 0.32335
3342, 0.33135, 0.27636, 0.01656, 0.58136, 0.41328, 0.05360, 0.39655, 0.74159, 0.01915, 0.86509, 0.53753
3343, 0.34269, 0.28937, 0.01264, 0.78708, 0.55731, 0.04003, 0.35632, 0.77191, 0.01449, 0.77781, 0.49219
3344, 0.21003, 0.17075, 0.01569, 0.85558, 0.36323, 0.07242, 0.58046, 0.61069, 0.01413, 0.23786, 0.45169
3345, 0.29536, 0.24323, 0.05275, 0.64108, 0.39255, 0.14716, 0.41954, 0.71977, 0.05412, 0.65581, 0.46307
3346, 0.25594, 0.20314, 0.09111, 0.70075, 0.35494, 0.20443, 0.33908, 0.67367, 0.08646, 0.42220, 0.47521
3347, 0.19560, 0.15969, 0.01090, 0.85739, 0.34295, 0.04946, 0.50000, 0.58606, 0.01145, 0.54394, 0.78432
3348, 0.16693, 0.13719, 0.01221, 0.75606, 0.26445, 0.04620, 0.43103, 0.51593, 0.01268, 0.53539, 0.40442
3349, 0.44232, 0.35760, 0.05362, 0.67635, 0.59938, 0.16977, 0.48851, 0.89080, 0.05597, 0.71440, 0.53476
3350, 0.25699, 0.22246, 0.01133, 0.83867, 0.45830, 0.05845, 0.58046, 0.63672, 0.01190, 0.54753, 0.56266
3351, 0.25972, 0.20511, 0.00392, 0.75606, 0.39011, 0.02471, 0.41954, 0.70013, 0.00527, 0.72875, 0.38539
3352, 0.53599, 0.43432, 0.03313, 0.62676, 0.68486, 0.05005, 0.18391, 0.94368, 0.03726, 0.91246, 0.40442
3353, 0.34709, 0.28925, 0.09372, 0.72372, 0.51417, 0.28247, 0.48851, 0.81215, 0.09460, 0.62956, 0.40300
3354, 0.40799, 0.33975, 0.00567, 0.48739, 0.44623, 0.04717, 0.68391, 0.78901, 0.00622, 0.51095, 0.53476
3355, 0.29952, 0.25204, 0.00567, 0.74071, 0.46587, 0.03573, 0.51724, 0.75137, 0.00501, 0.19642, 0.48129
3356, 0.20936, 0.17806, 0.09547, 0.85781, 0.37546, 0.25406, 0.41954, 0.60784, 0.09263, 0.49605, 0.37904
3357, 0.22220, 0.17545, 0.02136, 0.77442, 0.33942, 0.08675, 0.55172, 0.63856, 0.02203, 0.59019, 0.56266
