uid, num_ratings, log_num_ratings, gini, rating_avg, rating_std, phi_avg, phi_std, proportion_long_tailors, avg_entropy, abnormality, abnormality_CR, itens_avg_num_ratings, avg_rating_from_itens_consumed
3235, 37.00000, 5.20945, 0.11344, 4.10811, 0.93642, 0.18146, 0.11680, 0.02703, 1.35714, 0.84061, 0.47222, 1096.00000, 3.47639
3236, 23.00000, 4.52356, 0.19857, 2.91304, 1.08347, 0.19849, 0.13548, 0.08696, 1.30608, 1.14829, 0.47000, 1198.86957, 3.67774
3237, 78.00000, 6.28540, 0.14890, 3.88462, 1.09284, 0.15709, 0.12317, 0.14103, 1.25586, 0.75801, 0.38276, 948.80769, 3.88584
3238, 32.00000, 5.00000, 0.07976, 4.46875, 0.76134, 0.17126, 0.10852, 0.03125, 1.18658, 0.71517, 0.24992, 1034.40625, 4.03782
3239, 74.00000, 6.20945, 0.16787, 3.55405, 1.11210, 0.15476, 0.11344, 0.12162, 1.34447, 0.96294, 0.42166, 934.77027, 3.53712
3240, 154.00000, 7.26679, 0.18979, 3.37013, 1.15442, 0.14413, 0.11039, 0.13636, 1.32429, 0.91043, 0.29976, 870.51948, 3.65100
3241, 55.00000, 5.78136, 0.16916, 3.70909, 1.14944, 0.11790, 0.09495, 0.21818, 1.30440, 0.80508, 0.34316, 712.10909, 3.65666
3242, 210.00000, 7.71425, 0.17882, 3.59048, 1.17547, 0.14166, 0.11002, 0.17143, 1.32564, 0.82744, 0.27693, 855.64762, 3.45413
3243, 229.00000, 7.83920, 0.13411, 3.81659, 0.96039, 0.16566, 0.11391, 0.08297, 1.31578, 0.69659, 0.24532, 1000.57642, 3.51202
3244, 24.00000, 4.58496, 0.08628, 4.12500, 0.74089, 0.17257, 0.13700, 0.16667, 1.29967, 0.69910, 0.29544, 1042.33333, 3.68382
3245, 79.00000, 6.30378, 0.23018, 2.60759, 1.09096, 0.07943, 0.06880, 0.35443, 1.39884, 0.92429, 0.36905, 479.78481, 3.08372
3246, 232.00000, 7.85798, 0.20518, 3.31034, 1.22678, 0.09905, 0.09741, 0.31034, 1.31537, 0.88529, 0.45324, 598.28879, 3.51533
3247, 29.00000, 4.85798, 0.11779, 3.89655, 0.85960, 0.22132, 0.13270, 0.06897, 1.24529, 0.62677, 0.18674, 1336.75862, 3.85318
3248, 84.00000, 6.39232, 0.19088, 3.54762, 1.23605, 0.16791, 0.14157, 0.25000, 1.21456, 0.91827, 0.33388, 1014.17857, 3.99227
3249, 65.00000, 6.02237, 0.16993, 3.73846, 1.18950, 0.18794, 0.13955, 0.10769, 1.24239, 0.72779, 0.17013, 1135.16923, 3.81131
3250, 124.00000, 6.95420, 0.18276, 3.24194, 1.08479, 0.17881, 0.11638, 0.06452, 1.32106, 0.86957, 0.38131, 1080.04032, 3.64318
3251, 56.00000, 5.80735, 0.09043, 4.46429, 0.89370, 0.16267, 0.10110, 0.12500, 1.19608, 0.82762, 0.13821, 982.53571, 4.07809
3252, 35.00000, 5.12928, 0.15446, 2.88571, 0.86675, 0.17901, 0.12938, 0.08571, 1.35461, 0.70990, 0.26908, 1081.22857, 3.46221
3253, 167.00000, 7.38370, 0.11214, 3.85629, 0.85922, 0.12665, 0.10762, 0.23952, 1.23895, 0.62878, 0.17714, 764.95808, 3.90774
3254, 23.00000, 4.52356, 0.15244, 3.52174, 1.03877, 0.19030, 0.13414, 0.08696, 1.25994, 0.78569, 0.19238, 1149.43478, 3.90389
3255, 45.00000, 5.49185, 0.12543, 3.62222, 0.86047, 0.12569, 0.09644, 0.17778, 1.37045, 0.68456, 0.21893, 759.17778, 3.47758
3256, 58.00000, 5.85798, 0.15956, 4.06897, 1.32270, 0.24918, 0.14102, 0.06897, 1.27170, 0.96155, 0.31919, 1505.03448, 3.66764
3257, 81.00000, 6.33985, 0.11523, 4.25926, 0.99722, 0.21600, 0.13524, 0.11111, 1.25068, 0.83989, 0.32967, 1304.61728, 3.91543
3258, 40.00000, 5.32193, 0.17695, 3.85000, 1.31168, 0.16496, 0.11085, 0.10000, 1.24123, 0.85267, 0.21685, 996.35000, 3.90709
3259, 395.00000, 8.62571, 0.10719, 4.04557, 0.85671, 0.14370, 0.10412, 0.13418, 1.30393, 0.65467, 0.14306, 867.94684, 3.67375
3260, 228.00000, 7.83289, 0.12636, 3.90789, 0.91263, 0.17741, 0.11554, 0.07895, 1.25418, 0.66288, 0.12333, 1071.53509, 3.87970
3261, 539.00000, 9.07414, 0.19054, 3.24304, 1.12686, 0.10899, 0.09727, 0.28386, 1.31945, 0.75106, 0.22304, 658.30427, 3.54265
3262, 91.00000, 6.50779, 0.18430, 3.36264, 1.15004, 0.15774, 0.10286, 0.06593, 1.33353, 0.79502, 0.34692, 952.76923, 3.59362
3263, 113.00000, 6.82018, 0.11684, 3.92920, 0.85269, 0.16267, 0.12187, 0.15929, 1.23815, 0.71475, 0.17214, 982.51327, 3.83452
3264, 28.00000, 4.80735, 0.20455, 2.75000, 1.04083, 0.11581, 0.09321, 0.17857, 1.34724, 0.73329, 0.32373, 699.50000, 3.33365
3265, 508.00000, 8.98868, 0.21830, 2.84843, 1.12470, 0.13186, 0.10002, 0.17717, 1.33222, 0.90369, 0.31774, 796.42126, 3.45005
3266, 151.00000, 7.23840, 0.09225, 4.35762, 0.80286, 0.16138, 0.12410, 0.13907, 1.27001, 0.73754, 0.23177, 974.73510, 3.85191
3267, 98.00000, 6.61471, 0.15052, 3.85714, 1.07454, 0.18282, 0.11441, 0.06122, 1.33628, 0.82205, 0.24810, 1104.24490, 3.61321
3268, 67.00000, 6.06609, 0.12574, 3.86567, 0.90278, 0.23363, 0.12850, 0.00000, 1.28840, 0.85730, 0.41353, 1411.10448, 3.78943
3269, 83.00000, 6.37504, 0.13645, 3.85542, 1.00161, 0.23231, 0.13102, 0.08434, 1.25390, 0.62787, 0.12535, 1403.16867, 3.88338
3270, 122.00000, 6.93074, 0.16293, 3.66393, 1.09553, 0.20145, 0.13016, 0.07377, 1.19193, 0.79539, 0.25924, 1216.76230, 4.01559
3271, 336.00000, 8.39232, 0.11956, 3.82143, 0.85568, 0.13550, 0.10679, 0.16071, 1.30745, 0.65544, 0.16992, 818.44643, 3.58600
3272, 836.00000, 9.70736, 0.07935, 3.77512, 0.60509, 0.10956, 0.08931, 0.22847, 1.32427, 0.59890, 0.14005, 661.71531, 3.47971
3273, 20.00000, 4.32193, 0.11585, 4.10000, 0.91191, 0.22477, 0.13548, 0.10000, 1.17958, 0.74395, 0.21101, 1357.60000, 4.09719
3274, 198.00000, 7.62936, 0.16978, 3.24242, 1.00346, 0.14793, 0.11009, 0.14141, 1.33717, 0.60249, 0.28880, 893.51515, 3.38471
3275, 21.00000, 4.39232, 0.17352, 3.47619, 1.12335, 0.15553, 0.15042, 0.23810, 1.29310, 0.87180, 0.35836, 939.42857, 3.78014
3276, 29.00000, 4.85798, 0.21929, 3.06897, 1.22273, 0.19282, 0.13854, 0.20690, 1.25526, 1.09431, 0.41070, 1164.65517, 3.83760
3277, 150.00000, 7.22882, 0.13061, 4.05333, 1.00860, 0.17636, 0.11863, 0.10000, 1.23489, 0.72430, 0.24456, 1065.22000, 3.93173
3278, 46.00000, 5.52356, 0.15095, 3.86957, 1.08748, 0.09833, 0.09831, 0.39130, 1.21227, 0.87236, 0.15428, 593.93478, 4.01206
3279, 105.00000, 6.71425, 0.20702, 2.68571, 1.04986, 0.17871, 0.12027, 0.10476, 1.28437, 1.19245, 0.42973, 1079.41905, 3.64446
3280, 649.00000, 9.34207, 0.24177, 2.78274, 1.20465, 0.12702, 0.09391, 0.16949, 1.34053, 0.95683, 0.36950, 767.21418, 3.42796
3281, 190.00000, 7.56986, 0.10151, 4.03158, 0.77600, 0.18496, 0.11792, 0.07368, 1.29139, 0.59506, 0.17272, 1117.17895, 3.67814
3282, 24.00000, 4.58496, 0.07793, 4.50000, 0.78019, 0.15880, 0.12905, 0.08333, 1.08816, 0.58965, 0.10825, 959.12500, 4.26260
3283, 246.00000, 7.94251, 0.18231, 3.59756, 1.19379, 0.13051, 0.10471, 0.15447, 1.32394, 0.70745, 0.14865, 788.30894, 3.46532
3284, 41.00000, 5.35755, 0.10532, 4.29268, 0.90122, 0.20319, 0.13742, 0.09756, 1.20737, 0.70418, 0.25974, 1227.29268, 4.00339
3285, 627.00000, 9.29232, 0.20033, 3.41946, 1.23364, 0.11910, 0.09402, 0.20255, 1.33048, 0.76830, 0.27634, 719.34609, 3.46527
3286, 28.00000, 4.80735, 0.09464, 4.28571, 0.80999, 0.13716, 0.07783, 0.17857, 1.31735, 0.79367, 0.34488, 828.46429, 3.74842
3287, 24.00000, 4.58496, 0.05303, 4.58333, 0.50361, 0.15357, 0.14283, 0.25000, 1.19180, 0.57916, 0.20880, 927.54167, 4.08341
3288, 26.00000, 4.70044, 0.12614, 3.57692, 0.85665, 0.22725, 0.17378, 0.19231, 1.15007, 0.75782, 0.11465, 1372.57692, 4.07727
3289, 75.00000, 6.22882, 0.13306, 3.84000, 0.95917, 0.10193, 0.11412, 0.36000, 1.29562, 0.62301, 0.15101, 615.65333, 3.60445
3290, 176.00000, 7.45943, 0.28946, 2.68182, 1.39013, 0.11861, 0.09723, 0.21023, 1.36336, 1.13984, 0.79098, 716.42614, 3.28795
3291, 20.00000, 4.32193, 0.15667, 3.75000, 1.11803, 0.14776, 0.12716, 0.15000, 1.27103, 0.72027, 0.21231, 892.45000, 3.82712
3292, 939.00000, 9.87498, 0.11109, 4.02130, 0.84109, 0.08845, 0.08377, 0.35783, 1.29428, 0.67457, 0.34004, 534.24707, 3.63884
3293, 45.00000, 5.49185, 0.12883, 3.28889, 0.84267, 0.14808, 0.13148, 0.13333, 1.35150, 0.60848, 0.13355, 894.42222, 3.43615
3294, 97.00000, 6.59991, 0.13839, 4.11340, 1.12617, 0.17281, 0.12870, 0.10309, 1.29372, 0.89366, 0.27789, 1043.77320, 3.66922
3295, 74.00000, 6.20945, 0.11350, 3.82432, 0.86576, 0.16076, 0.11584, 0.06757, 1.36064, 0.74678, 0.21572, 971.01351, 3.38184
3296, 72.00000, 6.16993, 0.08523, 4.37500, 0.73996, 0.15914, 0.11595, 0.09722, 1.36671, 1.06069, 0.41241, 961.20833, 3.36635
3297, 126.00000, 6.97728, 0.19032, 3.23810, 1.12732, 0.15004, 0.11407, 0.14286, 1.33572, 0.89677, 0.47253, 906.26190, 3.53414
3298, 32.00000, 5.00000, 0.08583, 4.43750, 0.80071, 0.14444, 0.12542, 0.15625, 1.36599, 1.14500, 0.84682, 872.43750, 3.37331
3299, 302.00000, 8.23840, 0.11829, 4.05298, 0.92430, 0.13584, 0.11173, 0.23179, 1.27961, 0.73332, 0.17037, 820.48675, 3.81057
3300, 362.00000, 8.49985, 0.13482, 3.96409, 1.00488, 0.13764, 0.10123, 0.17127, 1.26693, 0.75001, 0.17985, 831.33149, 3.79835
3301, 310.00000, 8.27612, 0.16856, 3.69677, 1.14555, 0.10801, 0.10126, 0.30000, 1.27448, 0.83198, 0.21840, 652.39032, 3.84386
3302, 86.00000, 6.42626, 0.14657, 3.47674, 0.95458, 0.20898, 0.12448, 0.05814, 1.29495, 0.74689, 0.23673, 1262.20930, 3.67980
3303, 25.00000, 4.64386, 0.08218, 4.40000, 0.76376, 0.17593, 0.14316, 0.16000, 1.25254, 0.73853, 0.35546, 1062.64000, 3.79381
3304, 170.00000, 7.40939, 0.11105, 4.16471, 0.88173, 0.14908, 0.11508, 0.17647, 1.26291, 0.74031, 0.20678, 900.44118, 3.86129
3305, 104.00000, 6.70044, 0.10616, 4.27885, 0.90797, 0.14633, 0.11231, 0.13462, 1.27512, 0.88045, 0.31101, 883.80769, 3.76373
3306, 51.00000, 5.67243, 0.05932, 4.66667, 0.71181, 0.19612, 0.12979, 0.05882, 1.18212, 0.82337, 0.26622, 1184.54902, 4.09320
3307, 26.00000, 4.70044, 0.12193, 3.61538, 0.85215, 0.13874, 0.12063, 0.07692, 1.34322, 0.63170, 0.14175, 837.96154, 3.48216
3308, 708.00000, 9.46761, 0.24051, 3.18927, 1.36362, 0.10159, 0.09055, 0.31073, 1.35233, 0.97011, 0.31834, 613.60452, 3.22025
3309, 271.00000, 8.08215, 0.10480, 3.64576, 0.74035, 0.16214, 0.10606, 0.07380, 1.31869, 0.50797, 0.11007, 979.30627, 3.61751
3310, 66.00000, 6.04439, 0.12177, 4.12121, 0.96898, 0.17744, 0.12975, 0.09091, 1.21724, 0.69817, 0.22536, 1071.71212, 3.97505
3311, 920.00000, 9.84549, 0.21851, 2.77826, 1.09543, 0.09463, 0.08987, 0.36630, 1.35793, 0.75884, 0.17067, 571.57717, 3.08323
3312, 665.00000, 9.37721, 0.21722, 3.00150, 1.17260, 0.11959, 0.09484, 0.20752, 1.34735, 0.94004, 0.34557, 722.35038, 3.41169
3313, 473.00000, 8.88570, 0.10842, 3.61311, 0.75940, 0.14368, 0.09990, 0.12262, 1.29846, 0.52795, 0.11424, 867.83510, 3.68748
3314, 334.00000, 8.38370, 0.10956, 4.00299, 0.82563, 0.13052, 0.09728, 0.15868, 1.32260, 0.73319, 0.15226, 788.33234, 3.54271
3315, 182.00000, 7.50779, 0.11519, 4.02198, 0.90399, 0.16918, 0.11206, 0.08242, 1.32947, 0.81441, 0.11280, 1021.82418, 3.58042
3316, 42.00000, 5.39232, 0.12046, 4.00000, 0.91064, 0.23512, 0.14212, 0.07143, 1.20394, 0.61476, 0.25434, 1420.09524, 4.01721
3317, 110.00000, 6.78136, 0.13728, 3.97273, 1.03569, 0.19956, 0.12412, 0.05455, 1.30981, 0.64681, 0.14590, 1205.35455, 3.57325
3318, 70.00000, 6.12928, 0.08624, 4.24286, 0.73101, 0.15135, 0.12621, 0.17143, 1.15053, 0.53454, 0.11020, 914.15714, 4.15611
3319, 123.00000, 6.94251, 0.11221, 3.43902, 0.75906, 0.07697, 0.07505, 0.36585, 1.24269, 0.70567, 0.15554, 464.92683, 3.86217
3320, 559.00000, 9.12670, 0.22155, 3.12701, 1.25294, 0.11041, 0.09304, 0.25403, 1.33857, 0.84562, 0.29652, 666.86583, 3.30552
3321, 84.00000, 6.39232, 0.10700, 4.00000, 0.85023, 0.16826, 0.11141, 0.11905, 1.23825, 0.61581, 0.21911, 1016.28571, 3.88106
3322, 48.00000, 5.58496, 0.13161, 4.27083, 1.28394, 0.20502, 0.10833, 0.00000, 1.26994, 1.14710, 0.55009, 1238.33333, 3.83733
3323, 126.00000, 6.97728, 0.15430, 3.84127, 1.09845, 0.15847, 0.11338, 0.09524, 1.27775, 0.74211, 0.17407, 957.13492, 3.73166
3324, 21.00000, 4.39232, 0.01849, 4.90476, 0.43644, 0.21226, 0.12148, 0.04762, 1.20755, 0.91885, 0.46573, 1282.04762, 4.02285
3325, 26.00000, 4.70044, 0.28005, 2.46154, 1.27219, 0.11932, 0.10430, 0.15385, 1.33841, 1.12776, 0.75123, 720.69231, 3.43701
3326, 38.00000, 5.24793, 0.11614, 3.94737, 0.92845, 0.14563, 0.11646, 0.18421, 1.31832, 0.60702, 0.28751, 879.57895, 3.63276
3327, 358.00000, 8.48382, 0.16585, 3.50559, 1.07621, 0.15192, 0.09936, 0.08939, 1.32645, 0.66114, 0.20451, 917.60894, 3.55418
3328, 273.00000, 8.09276, 0.19031, 3.48352, 1.20687, 0.09084, 0.09083, 0.38462, 1.34980, 0.99709, 0.30781, 548.68498, 3.30898
3329, 138.00000, 7.10852, 0.16095, 3.50725, 1.03406, 0.13829, 0.11641, 0.21739, 1.19160, 0.92948, 0.31831, 835.28986, 4.06333
3330, 24.00000, 4.58496, 0.15217, 3.83333, 1.09014, 0.21136, 0.12529, 0.08333, 1.29406, 0.89732, 0.28628, 1276.62500, 3.75034
3331, 140.00000, 7.12928, 0.19224, 3.61429, 1.26141, 0.19030, 0.11858, 0.03571, 1.31461, 0.92817, 0.34014, 1149.38571, 3.64629
3332, 102.00000, 6.67243, 0.24313, 3.12745, 1.35465, 0.14384, 0.11067, 0.17647, 1.36180, 0.99290, 0.47743, 868.77451, 3.37134
3333, 192.00000, 7.58496, 0.18905, 3.53125, 1.22327, 0.14874, 0.11375, 0.16667, 1.33747, 0.87442, 0.28801, 898.37500, 3.45882
3334, 100.00000, 6.64386, 0.14105, 3.89000, 1.01399, 0.16914, 0.11604, 0.14000, 1.30422, 0.77860, 0.17482, 1021.60000, 3.69689
3335, 27.00000, 4.75489, 0.10572, 4.07407, 0.82862, 0.23824, 0.11998, 0.00000, 1.27512, 0.69351, 0.22124, 1438.96296, 3.89655
3336, 667.00000, 9.38154, 0.19692, 2.74813, 0.99223, 0.11480, 0.09262, 0.21589, 1.33669, 0.80937, 0.20885, 693.41829, 3.39468
3337, 81.00000, 6.33985, 0.12018, 3.71605, 0.86940, 0.18447, 0.12532, 0.04938, 1.28923, 0.57581, 0.19263, 1114.17284, 3.61680
3338, 40.00000, 5.32193, 0.11997, 3.97500, 0.89120, 0.19995, 0.12045, 0.05000, 1.20056, 0.65231, nan, 1207.67500, 3.93412
3339, 83.00000, 6.37504, 0.15290, 4.01205, 1.21469, 0.20837, 0.13090, 0.09639, 1.26119, 0.75337, 0.24439, 1258.55422, 3.82841
3340, 119.00000, 6.89482, 0.09510, 3.95798, 0.71775, 0.18620, 0.13764, 0.14286, 1.29507, 0.57617, 0.12753, 1124.63866, 3.63773
3341, 151.00000, 7.23840, 0.16213, 3.96026, 1.23224, 0.14335, 0.11614, 0.18543, 1.28734, 0.95203, 0.36469, 865.85430, 3.78649
3342, 58.00000, 5.85798, 0.13075, 3.31034, 0.84203, 0.14461, 0.10848, 0.08621, 1.38549, 0.65513, 0.18643, 873.43103, 3.19279
3343, 49.00000, 5.61471, 0.13498, 4.12245, 1.09226, 0.13286, 0.10526, 0.20408, 1.35507, 1.01627, 0.47215, 802.48980, 3.36105
3344, 56.00000, 5.80735, 0.08551, 4.39286, 0.75507, 0.19629, 0.13765, 0.08929, 1.16688, 0.53558, 0.09462, 1185.57143, 4.10924
3345, 141.00000, 7.13955, 0.11733, 3.54610, 0.80601, 0.15132, 0.10727, 0.12766, 1.31255, 0.74915, 0.35965, 913.95745, 3.53688
3346, 229.00000, 7.83920, 0.10263, 3.78166, 0.74068, 0.12777, 0.10395, 0.22271, 1.23113, 0.59672, 0.11243, 771.75546, 3.95067
3347, 45.00000, 5.49185, 0.08013, 4.40000, 0.71985, 0.17366, 0.14153, 0.22222, 1.27356, 0.85913, 0.40348, 1048.88889, 3.69467
3348, 48.00000, 5.58496, 0.06944, 4.00000, 0.58346, 0.15343, 0.10573, 0.10417, 1.27058, 0.52864, 0.08438, 926.70833, 3.84239
3349, 143.00000, 7.15987, 0.17213, 3.68531, 1.16534, 0.17109, 0.11708, 0.08392, 1.33297, 0.91825, 0.44922, 1033.36364, 3.49978
3350, 46.00000, 5.52356, 0.10302, 4.32609, 0.92025, 0.19694, 0.13480, 0.04348, 1.27481, 0.82065, 0.25403, 1189.52174, 3.86271
3351, 29.00000, 4.85798, 0.10404, 4.00000, 0.80178, 0.15139, 0.13187, 0.10345, 1.33797, 0.75400, 0.15680, 914.41379, 3.48333
3352, 96.00000, 6.58496, 0.20706, 3.48958, 1.31385, 0.08227, 0.07753, 0.38542, 1.40200, 1.16626, 0.33620, 496.91667, 3.22641
3353, 235.00000, 7.87652, 0.13662, 3.87234, 1.01731, 0.17048, 0.10998, 0.08085, 1.30340, 0.62224, 0.13259, 1029.67234, 3.50203
3354, 33.00000, 5.04439, 0.15933, 2.93939, 0.89928, 0.22723, 0.15146, 0.03030, 1.26206, 1.02776, 0.38426, 1372.45455, 3.87530
3355, 33.00000, 5.04439, 0.11888, 3.93939, 0.93339, 0.17923, 0.15336, 0.27273, 1.15244, 0.58694, 0.09927, 1082.54545, 4.01896
3356, 239.00000, 7.90087, 0.08526, 4.40167, 0.77633, 0.15117, 0.11137, 0.14226, 1.25687, 0.73189, 0.16182, 913.05858, 3.87868
3357, 69.00000, 6.10852, 0.09005, 4.07246, 0.71371, 0.18807, 0.13318, 0.11594, 1.28968, 0.65432, 0.25543, 1135.94203, 3.68382
3358, 232.00000, 7.85798, 0.12948, 3.80172, 0.96448, 0.16225, 0.11123, 0.06897, 1.30980, 0.70308, 0.19696, 980.01293, 3.65863
3359, 86.00000, 6.42626, 0.21681, 3.47674, 1.39517, 0.17462, 0.13170, 0.18605, 1.25836, 0.99076, 0.54185, 1054.68605, 3.88411
3360, 58.00000, 5.85798, 0.16166, 3.48276, 1.03010, 0.12371, 0.09720, 0.20690, 1.30865, 0.67248, 0.11995, 747.18966, 3.52866
3361, 161.00000, 7.33092, 0.13337, 3.84472, 0.95236, 0.17691, 0.11262, 0.04969, 1.27834, 0.63613, 0.18408, 1068.55280, 3.62264
3362, 77.00000, 6.26679, 0.12314, 3.55844, 0.85060, 0.13854, 0.10620, 0.14286, 1.36696, 0.67020, 0.20542, 836.76623, 3.43574
3363, 242.00000, 7.91886, 0.14591, 3.53719, 0.96013, 0.14076, 0.10165, 0.13636, 1.30926, 0.80265, 0.27785, 850.21074, 3.61205
3364, 112.00000, 6.80735, 0.13710, 3.62500, 0.94082, 0.10158, 0.09803, 0.33929, 1.28546, 0.68836, 0.07784, 613.51786, 3.76885
3365, 345.00000, 8.43045, 0.11489, 4.15652, 0.89823, 0.12624, 0.09724, 0.16232, 1.33882, 0.93722, 0.17945, 762.47826, 3.41737
3366, 27.00000, 4.75489, 0.15402, 3.74074, 1.09519, 0.21532, 0.13153, 0.11111, 1.27333, 0.75671, 0.18779, 1300.51852, 3.72655
3367, 355.00000, 8.47168, 0.08707, 4.26197, 0.72610, 0.08979, 0.09597, 0.42817, 1.23436, 0.62836, 0.05629, 542.32394, 3.91154
3368, 97.00000, 6.59991, 0.20619, 3.63918, 1.38583, 0.20812, 0.13455, 0.07216, 1.28775, 1.00079, 0.36650, 1257.04124, 3.66159
3369, 32.00000, 5.00000, 0.09075, 3.90625, 0.68906, 0.23701, 0.12603, 0.03125, 1.15307, 0.50695, 0.10257, 1431.56250, 4.14300
3370, 198.00000, 7.62936, 0.20561, 3.36364, 1.24186, 0.18081, 0.11488, 0.07071, 1.26835, 0.90960, 0.10314, 1092.12121, 3.77242
3371, 483.00000, 8.91588, 0.20513, 3.43064, 1.26263, 0.12955, 0.10073, 0.19048, 1.28066, 0.94740, 0.22110, 782.45963, 3.79982
3372, 31.00000, 4.95420, 0.09238, 4.25806, 0.85509, 0.14532, 0.13463, 0.19355, 1.24360, 0.67619, 0.21531, 877.70968, 3.79583
3373, 32.00000, 5.00000, 0.22321, 3.50000, 1.43684, 0.20323, 0.11860, 0.06250, 1.33003, 1.16146, 0.55823, 1227.53125, 3.64737
3374, 104.00000, 6.70044, 0.11522, 3.93269, 0.86197, 0.16721, 0.09904, 0.07692, 1.25333, 0.57531, 0.10598, 1009.95192, 3.90018
3375, 27.00000, 4.75489, 0.15548, 3.74074, 1.12976, 0.15529, 0.10151, 0.14815, 1.34099, 0.92674, 0.51595, 937.92593, 3.44232
3376, 20.00000, 4.32193, 0.18731, 3.35000, 1.18210, 0.20933, 0.16588, 0.15000, 1.29440, 0.77457, 0.38366, 1264.35000, 3.73100
3377, 168.00000, 7.39232, 0.08665, 3.98214, 0.67879, 0.09491, 0.08466, 0.29762, 1.36469, 0.94722, 0.33043, 573.23810, 3.19354
3378, 235.00000, 7.87652, 0.17082, 3.57872, 1.13472, 0.13797, 0.11806, 0.24255, 1.34068, 0.77463, 0.20418, 833.35745, 3.38940
3379, 39.00000, 5.28540, 0.17401, 3.71795, 1.19095, 0.16080, 0.11676, 0.10256, 1.32490, 0.83142, 0.25373, 971.25641, 3.55579
3380, 453.00000, 8.82337, 0.13073, 3.75276, 0.90269, 0.13036, 0.09719, 0.15453, 1.25250, 0.65473, 0.12107, 787.39735, 3.85780
3381, 29.00000, 4.85798, 0.11676, 3.48276, 0.78471, 0.11405, 0.11266, 0.37931, 1.35044, 0.64416, 0.22541, 688.86207, 3.44255
3382, 56.00000, 5.80735, 0.14474, 3.39286, 0.94731, 0.14882, 0.11127, 0.19643, 1.36078, 0.63697, 0.13296, 898.85714, 3.43787
3383, 51.00000, 5.67243, 0.17008, 3.60784, 1.13276, 0.15492, 0.12671, 0.21569, 1.27602, 0.82738, 0.36137, 935.70588, 3.79833
3384, 126.00000, 6.97728, 0.15626, 3.57143, 1.02316, 0.12444, 0.10796, 0.25397, 1.31961, 0.69137, 0.11768, 751.59524, 3.56454
3385, 36.00000, 5.16993, 0.16065, 3.33333, 1.01419, 0.14007, 0.09485, 0.08333, 1.34144, 0.87341, 0.32796, 846.02778, 3.48508
3386, 148.00000, 7.20945, 0.13256, 3.70946, 0.92032, 0.15719, 0.10757, 0.09459, 1.31458, 0.61337, 0.12821, 949.45270, 3.64707
3387, 137.00000, 7.09803, 0.16979, 3.37956, 1.05113, 0.16843, 0.12410, 0.13139, 1.25167, 0.84351, 0.13791, 1017.29197, 3.88779
3388, 21.00000, 4.39232, 0.13358, 3.66667, 0.96609, 0.18130, 0.11610, 0.14286, 1.27063, 0.63837, 0.12057, 1095.04762, 3.80791
3389, 572.00000, 9.15987, 0.20594, 2.82692, 1.06024, 0.13226, 0.09413, 0.14685, 1.33500, 0.77726, 0.24162, 798.83217, 3.41988
3390, 203.00000, 7.66534, 0.08984, 4.18719, 0.77997, 0.09920, 0.09237, 0.30049, 1.24976, 0.56882, 0.16665, 599.15271, 3.89975
3391, 1216.00000, 10.24793, 0.17212, 3.72039, 1.17412, 0.08957, 0.08452, 0.37418, 1.33717, 0.79758, nan, 540.98849, 3.33927
3392, 30.00000, 4.90689, 0.13275, 3.80000, 0.96132, 0.18605, 0.16899, 0.26667, 1.28530, 0.67966, 0.21451, 1123.73333, 3.54300
3393, 267.00000, 8.06070, 0.20614, 3.54307, 1.31826, 0.15435, 0.10845, 0.11236, 1.27418, 0.96695, nan, 932.27341, 3.76508
3394, 326.00000, 8.34873, 0.12301, 3.89264, 0.90340, 0.14122, 0.11229, 0.19018, 1.23797, 0.56434, 0.07744, 852.93865, 3.90116
3395, 56.00000, 5.80735, 0.19177, 3.69643, 1.32005, 0.17239, 0.12290, 0.10714, 1.36488, 1.05197, 0.51413, 1041.21429, 3.47037
3396, 23.00000, 4.52356, 0.13043, 3.82609, 0.93673, 0.22263, 0.14923, 0.08696, 1.22082, 0.90056, 0.35233, 1344.69565, 3.99078
3397, 29.00000, 4.85798, 0.14378, 4.06897, 1.16285, 0.20194, 0.14801, 0.13793, 1.19451, 0.74477, 0.31862, 1219.72414, 4.04820
3398, 55.00000, 5.78136, 0.14454, 3.60000, 0.95452, 0.15255, 0.12179, 0.18182, 1.26552, 0.71727, 0.19766, 921.40000, 3.85861
3399, 154.00000, 7.26679, 0.16695, 3.54545, 1.08520, 0.17549, 0.10956, 0.04545, 1.30215, 0.71485, 0.17911, 1059.94156, 3.61258
3400, 218.00000, 7.76818, 0.12520, 4.05963, 0.98894, 0.16798, 0.11185, 0.05046, 1.29946, 0.76957, 0.19604, 1014.61468, 3.54806
3401, 837.00000, 9.70908, 0.22522, 2.95221, 1.19212, 0.10368, 0.08863, 0.26882, 1.33094, 0.80614, 0.32337, 626.24373, 3.33983
3402, 330.00000, 8.36632, 0.14621, 3.84242, 1.05157, 0.11935, 0.10455, 0.26970, 1.23044, 0.76200, 0.32056, 720.84848, 3.95544
3403, 205.00000, 7.67948, 0.09831, 4.14146, 0.77617, 0.15575, 0.11369, 0.11707, 1.29153, 0.70137, 0.17965, 940.74634, 3.71531
3404, 26.00000, 4.70044, 0.13248, 3.80769, 0.93890, 0.20019, 0.12243, 0.07692, 1.36174, 0.96861, 0.46828, 1209.15385, 3.40713
