iid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
2214, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00231, 0.00231, 0.00000, 0.00231, 0.00231, 0.00000
2215, 0.13095, 0.24744, 12.00000, 3.50000, 0.90453, 0.00866, 0.00072, 1.19885, 0.00866, 0.00072, 0.41667
2216, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2217, 0.00000, 0.00000, 1.00000, 1.00000, 0.00000, 0.00070, 0.00070, 0.00000, 0.00070, 0.00070, 1.00000
2218, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00064, 0.00064, 0.00000, 0.00064, 0.00064, 0.00000
2219, 0.15294, 0.29994, 10.00000, 3.40000, 1.07497, 0.00480, 0.00048, 1.19355, 0.00480, 0.00048, 0.50000
2220, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2221, 0.23529, 0.44605, 11.00000, 3.09091, 1.44600, 0.00739, 0.00067, 1.24068, 0.00739, 0.00067, 0.27273
2222, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2223, 0.06667, 0.14142, 3.00000, 3.33333, 0.57735, 0.00344, 0.00115, 0.63651, 0.00344, 0.00115, 0.33333
2224, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2225, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2226, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00070, 0.00070, 0.00000, 0.00070, 0.00070, 1.00000
2227, 0.17246, 0.32320, 21.00000, 3.52381, 1.16701, 0.01469, 0.00070, 1.41035, 0.01469, 0.00070, 0.52381
2228, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2229, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2230, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2231, 0.12302, 0.23503, 345.00000, 3.60870, 0.84937, 0.16248, 0.00047, 1.22966, 0.16248, 0.00047, 0.48406
2232, 0.17403, 0.32060, 233.00000, 3.46781, 1.11419, 0.10041, 0.00043, 1.45253, 0.10041, 0.00043, 0.48927
2233, 0.15000, 0.30619, 5.00000, 1.60000, 0.54772, 0.00289, 0.00058, 0.67301, 0.00289, 0.00058, 0.80000
2234, 0.22500, 0.41633, 8.00000, 1.87500, 0.83452, 0.00505, 0.00063, 1.08220, 0.00505, 0.00063, 0.62500
2235, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00071, 0.00071, 0.00000, 0.00071, 0.00071, 1.00000
2236, 0.15599, 0.28924, 202.00000, 3.60891, 1.04644, 0.08971, 0.00044, 1.39670, 0.08971, 0.00044, 0.46040
2237, 0.11997, 0.22466, 44.00000, 3.59091, 0.81606, 0.02322, 0.00053, 1.18788, 0.02322, 0.00053, 0.50000
2238, 0.16271, 0.31311, 77.00000, 3.83117, 1.20746, 0.03389, 0.00044, 1.36850, 0.03389, 0.00044, 0.42857
2239, 0.16438, 0.30763, 97.00000, 3.74227, 1.15721, 0.04336, 0.00045, 1.42424, 0.04336, 0.00045, 0.45361
2240, 0.13632, 0.25832, 238.00000, 3.50840, 0.90820, 0.13340, 0.00056, 1.28986, 0.13340, 0.00056, 0.42017
2241, 0.19315, 0.35680, 129.00000, 2.77519, 0.99405, 0.08053, 0.00062, 1.39111, 0.08053, 0.00062, 0.41860
2242, 0.21111, 0.38297, 6.00000, 2.50000, 1.04881, 0.00447, 0.00075, 1.32966, 0.00447, 0.00075, 0.33333
2243, 0.12218, 0.22932, 789.00000, 3.74778, 0.86000, 0.29912, 0.00038, 1.24476, 0.29912, 0.00038, 0.43853
2244, 0.30769, 0.60569, 7.00000, 1.85714, 1.21499, 0.00331, 0.00047, 1.15374, 0.00331, 0.00047, 0.42857
2245, 0.13612, 0.25731, 514.00000, 3.41440, 0.87941, 0.24914, 0.00048, 1.26715, 0.24914, 0.00048, 0.41829
2246, 0.16541, 0.32444, 14.00000, 2.71429, 0.91387, 0.01071, 0.00076, 1.15374, 0.01071, 0.00076, 0.35714
2247, 0.15940, 0.29642, 365.00000, 3.09315, 0.91812, 0.17009, 0.00047, 1.30855, 0.17009, 0.00047, 0.43014
2248, 0.11212, 0.21179, 914.00000, 4.01751, 0.85134, 0.33377, 0.00037, 1.20217, 0.33377, 0.00037, 0.46608
2249, 0.17343, 0.31724, 239.00000, 3.19247, 1.01490, 0.13567, 0.00057, 1.41624, 0.13567, 0.00057, 0.42678
2250, 0.17758, 0.32728, 62.00000, 3.14516, 1.03776, 0.03570, 0.00058, 1.40849, 0.03570, 0.00058, 0.45161
2251, 0.07143, 0.14286, 2.00000, 3.50000, 0.70711, 0.00038, 0.00019, 0.69315, 0.00038, 0.00019, 0.00000
2252, 0.17422, 0.32339, 186.00000, 3.01613, 0.97801, 0.10885, 0.00059, 1.37747, 0.10885, 0.00059, 0.42473
2253, 0.26505, 0.47491, 440.00000, 2.56364, 1.21889, 0.19956, 0.00045, 1.52836, 0.19956, 0.00045, 0.45909
2254, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00077, 0.00077, 0.00000, 0.00077, 0.00077, 1.00000
2255, 0.20782, 0.37820, 79.00000, 2.60759, 0.99251, 0.05406, 0.00068, 1.37535, 0.05406, 0.00068, 0.43038
2256, 0.26096, 0.46780, 24.00000, 2.37500, 1.13492, 0.01400, 0.00058, 1.37932, 0.01400, 0.00058, 0.29167
2257, 0.20941, 0.37736, 17.00000, 2.94118, 1.14404, 0.01332, 0.00078, 1.47875, 0.01332, 0.00078, 0.52941
2258, 0.16667, 0.33333, 2.00000, 3.00000, 1.41421, 0.00041, 0.00021, 0.69315, 0.00041, 0.00021, 0.50000
2259, 0.20188, 0.36981, 201.00000, 2.71642, 1.00706, 0.10804, 0.00054, 1.40393, 0.10804, 0.00054, 0.44279
2260, 0.23149, 0.41497, 49.00000, 2.79592, 1.17224, 0.03125, 0.00064, 1.49878, 0.03125, 0.00064, 0.46939
2261, 0.16279, 0.29902, 161.00000, 3.32919, 0.99860, 0.08660, 0.00054, 1.39689, 0.08660, 0.00054, 0.42857
2262, 0.15938, 0.29830, 326.00000, 3.15644, 0.94303, 0.14931, 0.00046, 1.33807, 0.14931, 0.00046, 0.45399
2263, 0.18136, 0.33417, 175.00000, 3.10286, 1.03986, 0.10480, 0.00060, 1.40929, 0.10480, 0.00060, 0.46286
2264, 0.19456, 0.36469, 83.00000, 2.59036, 0.95043, 0.05531, 0.00067, 1.33263, 0.05531, 0.00067, 0.48193
2265, 0.29772, 0.55969, 83.00000, 2.00000, 1.12619, 0.05224, 0.00063, 1.30522, 0.05224, 0.00063, 0.43373
2266, 0.17784, 0.32874, 195.00000, 2.87179, 0.94649, 0.09407, 0.00048, 1.35382, 0.09407, 0.00048, 0.41538
2267, 0.17022, 0.31515, 74.00000, 2.94595, 0.93475, 0.04723, 0.00064, 1.33915, 0.04723, 0.00064, 0.50000
2268, 0.11524, 0.21670, 1061.00000, 3.93120, 0.85229, 0.40627, 0.00038, 1.21982, 0.40627, 0.00038, 0.48162
2269, 0.17825, 0.32903, 217.00000, 2.73733, 0.90274, 0.11780, 0.00054, 1.30093, 0.11780, 0.00054, 0.42396
2270, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2271, 0.14032, 0.26473, 76.00000, 3.28947, 0.87660, 0.04710, 0.00062, 1.27080, 0.04710, 0.00062, 0.48684
2272, 0.13988, 0.27041, 112.00000, 3.45536, 0.93855, 0.05820, 0.00052, 1.27316, 0.05820, 0.00052, 0.40179
2273, 0.13276, 0.25191, 627.00000, 3.56619, 0.89906, 0.26010, 0.00041, 1.27805, 0.26010, 0.00041, 0.49761
2274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2275, 0.23030, 0.41488, 71.00000, 3.36620, 1.40651, 0.02806, 0.00040, 1.54575, 0.02806, 0.00040, 0.40845
2276, 0.12165, 0.23709, 70.00000, 3.71429, 0.88699, 0.03004, 0.00043, 1.22792, 0.03004, 0.00043, 0.48571
2277, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00071, 0.00071, 0.00000, 0.00071, 0.00071, 1.00000
2278, 0.14886, 0.27546, 806.00000, 3.52730, 0.97222, 0.31104, 0.00039, 1.36367, 0.31104, 0.00039, 0.44665
2279, 0.22442, 0.40667, 226.00000, 2.71681, 1.10730, 0.10838, 0.00048, 1.48300, 0.10838, 0.00048, 0.51327
2280, 0.13893, 0.26149, 125.00000, 3.43200, 0.90104, 0.06431, 0.00051, 1.28871, 0.06431, 0.00051, 0.45600
2281, 0.13876, 0.25784, 11.00000, 3.45455, 0.93420, 0.00590, 0.00054, 1.24068, 0.00590, 0.00054, 0.54545
2282, 0.16299, 0.29945, 316.00000, 3.51899, 1.05543, 0.12822, 0.00041, 1.42598, 0.12822, 0.00041, 0.43987
2283, 0.18106, 0.33586, 61.00000, 2.91803, 0.98818, 0.04140, 0.00068, 1.38072, 0.04140, 0.00068, 0.39344
2284, 0.13497, 0.25161, 43.00000, 3.79070, 0.96506, 0.01606, 0.00037, 1.30843, 0.01606, 0.00037, 0.39535
2285, 0.11199, 0.21946, 54.00000, 3.88889, 0.86147, 0.03310, 0.00061, 1.19484, 0.03310, 0.00061, 0.44444
2286, 0.23945, 0.43252, 43.00000, 2.51163, 1.09918, 0.02966, 0.00069, 1.42879, 0.02966, 0.00069, 0.30233
2287, 0.16410, 0.30044, 280.00000, 3.43929, 1.03517, 0.11564, 0.00041, 1.41937, 0.11564, 0.00041, 0.41071
2288, 0.14353, 0.26486, 741.00000, 3.78543, 1.00329, 0.25470, 0.00034, 1.35998, 0.25470, 0.00034, 0.44265
2289, 0.11812, 0.22428, 978.00000, 3.96319, 0.88931, 0.33675, 0.00034, 1.23894, 0.33675, 0.00034, 0.44683
2290, 0.16450, 0.30409, 121.00000, 3.28099, 1.00186, 0.06443, 0.00053, 1.38983, 0.06443, 0.00053, 0.38017
2291, 0.14502, 0.26957, 1473.00000, 3.59267, 0.96881, 0.47759, 0.00032, 1.35344, 0.47759, 0.00032, 0.49423
2292, 0.22800, 0.40988, 20.00000, 2.50000, 1.05131, 0.01211, 0.00061, 1.36616, 0.01211, 0.00061, 0.60000
2293, 0.14716, 0.27990, 25.00000, 3.24000, 0.92556, 0.01201, 0.00048, 1.29398, 0.01201, 0.00048, 0.52000
2294, 0.14379, 0.26820, 645.00000, 3.48372, 0.93506, 0.25300, 0.00039, 1.33024, 0.25300, 0.00039, 0.45736
2295, 0.12153, 0.22695, 74.00000, 3.81081, 0.87077, 0.04353, 0.00059, 1.23603, 0.04353, 0.00059, 0.45946
2296, 0.27298, 0.49723, 144.00000, 2.38194, 1.18850, 0.07108, 0.00049, 1.48443, 0.07108, 0.00049, 0.52778
2297, 0.20820, 0.37422, 355.00000, 3.10704, 1.16436, 0.17398, 0.00049, 1.52602, 0.17398, 0.00049, 0.43380
2298, 0.23333, 0.43154, 15.00000, 1.86667, 0.83381, 0.00948, 0.00063, 1.08519, 0.00948, 0.00063, 0.53333
2299, 0.05000, 0.11547, 4.00000, 3.75000, 0.50000, 0.00346, 0.00087, 0.56234, 0.00346, 0.00087, 0.00000
2300, 0.10959, 0.21144, 658.00000, 4.14438, 0.87697, 0.23262, 0.00035, 1.18673, 0.23262, 0.00035, 0.45593
2301, 0.16035, 0.29484, 371.00000, 3.59030, 1.05999, 0.17332, 0.00047, 1.41963, 0.17332, 0.00047, 0.43396
2302, 0.12330, 0.23316, 1086.00000, 3.78453, 0.88280, 0.39200, 0.00036, 1.25898, 0.39200, 0.00036, 0.44199
2303, 0.14018, 0.26166, 325.00000, 3.92000, 1.02728, 0.12278, 0.00038, 1.33869, 0.12278, 0.00038, 0.41846
2304, 0.14857, 0.29394, 7.00000, 3.57143, 1.13389, 0.00408, 0.00058, 0.95570, 0.00408, 0.00058, 0.71429
2305, 0.19126, 0.35539, 25.00000, 3.48000, 1.26227, 0.01152, 0.00046, 1.46678, 0.01152, 0.00046, 0.52000
2306, 0.26339, 0.47254, 90.00000, 2.48889, 1.18269, 0.04691, 0.00052, 1.44518, 0.04691, 0.00052, 0.31111
2307, 0.23000, 0.42190, 38.00000, 2.63158, 1.12517, 0.02128, 0.00056, 1.37956, 0.02128, 0.00056, 0.36842
2308, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00013, 0.00013, 0.00000, 0.00013, 0.00013, 0.00000
2309, 0.05556, 0.11111, 2.00000, 4.50000, 0.70711, 0.00075, 0.00037, 0.69315, 0.00075, 0.00037, 0.00000
2310, 0.12663, 0.24021, 134.00000, 3.79851, 0.91586, 0.05752, 0.00043, 1.27756, 0.05752, 0.00043, 0.44030
2311, 0.14817, 0.27674, 470.00000, 3.41702, 0.94662, 0.19166, 0.00041, 1.34002, 0.19166, 0.00041, 0.42340
2312, 0.11628, 0.22115, 331.00000, 3.82779, 0.84779, 0.15906, 0.00048, 1.21752, 0.15906, 0.00048, 0.42598
2313, 0.10893, 0.20520, 457.00000, 4.01313, 0.82441, 0.20135, 0.00044, 1.18153, 0.20135, 0.00044, 0.42670
2314, 0.24475, 0.43584, 104.00000, 3.13462, 1.37281, 0.04640, 0.00045, 1.58512, 0.04640, 0.00045, 0.39423
2315, 0.29662, 0.53767, 147.00000, 2.36735, 1.27721, 0.07590, 0.00052, 1.49538, 0.07590, 0.00052, 0.42857
2316, 0.18814, 0.34221, 236.00000, 2.98305, 1.02300, 0.12234, 0.00052, 1.41851, 0.12234, 0.00052, 0.44915
2317, 0.20833, 0.37796, 8.00000, 2.62500, 1.06066, 0.00590, 0.00074, 1.32089, 0.00590, 0.00074, 0.50000
2318, 0.15388, 0.29561, 320.00000, 3.90313, 1.15560, 0.12620, 0.00039, 1.36386, 0.12620, 0.00039, 0.47500
2319, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
2320, 0.16667, 0.30675, 187.00000, 3.10695, 0.95563, 0.10115, 0.00054, 1.35454, 0.10115, 0.00054, 0.44385
2321, 0.13308, 0.24968, 1158.00000, 3.69689, 0.92343, 0.40552, 0.00035, 1.30430, 0.40552, 0.00035, 0.48014
2322, 0.20170, 0.36539, 290.00000, 2.93103, 1.07282, 0.13483, 0.00046, 1.46501, 0.13483, 0.00046, 0.47586
2323, 0.14079, 0.26387, 35.00000, 3.94286, 1.05560, 0.01800, 0.00051, 1.33412, 0.01800, 0.00051, 0.54286
2324, 0.10234, 0.21330, 1152.00000, 4.32986, 0.92398, 0.34203, 0.00030, 1.10199, 0.34203, 0.00030, 0.46007
2325, 0.23106, 0.41137, 119.00000, 3.13445, 1.29487, 0.06564, 0.00055, 1.57334, 0.06564, 0.00055, 0.47899
2326, 0.20833, 0.38490, 12.00000, 3.00000, 1.20605, 0.00884, 0.00074, 1.42413, 0.00884, 0.00074, 0.33333
2327, 0.18663, 0.34513, 100.00000, 2.85000, 0.98857, 0.05442, 0.00054, 1.38183, 0.05442, 0.00054, 0.50000
2328, 0.23089, 0.41340, 173.00000, 2.84971, 1.18148, 0.09147, 0.00053, 1.53476, 0.09147, 0.00053, 0.47977
2329, 0.10387, 0.20149, 640.00000, 4.22656, 0.85227, 0.24394, 0.00038, 1.14475, 0.24394, 0.00038, 0.50469
2330, 0.11258, 0.21912, 92.00000, 4.16304, 0.91720, 0.03524, 0.00038, 1.17386, 0.03524, 0.00038, 0.39130
2331, 0.16527, 0.30504, 179.00000, 3.22346, 0.98603, 0.08673, 0.00048, 1.38328, 0.08673, 0.00048, 0.39106
2332, 0.24038, 0.42829, 8.00000, 3.25000, 1.48805, 0.00290, 0.00036, 1.55958, 0.00290, 0.00036, 0.75000
2333, 0.13141, 0.24918, 578.00000, 3.81315, 0.95098, 0.19737, 0.00034, 1.30241, 0.19737, 0.00034, 0.43599
2334, 0.15871, 0.29774, 386.00000, 3.12435, 0.93146, 0.16389, 0.00042, 1.32104, 0.16389, 0.00042, 0.47927
2335, 0.23223, 0.41612, 420.00000, 2.92619, 1.21909, 0.19206, 0.00046, 1.53856, 0.19206, 0.00046, 0.49524
2336, 0.11549, 0.22058, 938.00000, 4.02985, 0.88938, 0.29210, 0.00031, 1.22575, 0.29210, 0.00031, 0.44456
2337, 0.20505, 0.37135, 126.00000, 3.20635, 1.19544, 0.05483, 0.00044, 1.51542, 0.05483, 0.00044, 0.43651
2338, 0.28742, 0.52834, 295.00000, 2.20339, 1.16613, 0.12644, 0.00043, 1.42815, 0.12644, 0.00043, 0.48814
2339, 0.15471, 0.29306, 27.00000, 2.92593, 0.87380, 0.01537, 0.00057, 1.20698, 0.01537, 0.00057, 0.55556
2340, 0.17819, 0.32691, 344.00000, 3.25291, 1.06494, 0.13704, 0.00040, 1.43966, 0.13704, 0.00040, 0.48256
2341, 0.15467, 0.29397, 44.00000, 3.27273, 0.97321, 0.02422, 0.00055, 1.31771, 0.02422, 0.00055, 0.36364
2342, 0.17295, 0.32541, 11.00000, 3.72727, 1.27208, 0.00404, 0.00037, 1.26365, 0.00404, 0.00037, 0.27273
2343, 0.00000, 0.00000, 2.00000, 2.00000, 0.00000, 0.00063, 0.00031, 0.00000, 0.00063, 0.00031, 0.50000
2344, 0.15806, 0.28927, 201.00000, 3.42289, 0.99261, 0.10672, 0.00053, 1.38832, 0.10672, 0.00053, 0.42786
2345, 0.13280, 0.24789, 43.00000, 3.37209, 0.84581, 0.02934, 0.00068, 1.22197, 0.02934, 0.00068, 0.34884
2346, 0.15716, 0.29101, 300.00000, 3.30667, 0.96387, 0.13467, 0.00045, 1.36572, 0.13467, 0.00045, 0.39667
2347, 0.10752, 0.20985, 95.00000, 3.73684, 0.78835, 0.05463, 0.00058, 1.14884, 0.05463, 0.00058, 0.48421
2348, 0.13794, 0.25889, 304.00000, 3.55263, 0.92125, 0.13873, 0.00046, 1.30988, 0.13873, 0.00046, 0.46711
2349, 0.12236, 0.23447, 167.00000, 3.61078, 0.84917, 0.08505, 0.00051, 1.22259, 0.08505, 0.00051, 0.43713
2350, 0.18272, 0.34067, 19.00000, 2.78947, 0.97633, 0.01739, 0.00092, 1.33715, 0.01739, 0.00092, 0.42105
2351, 0.12304, 0.24943, 111.00000, 4.20721, 1.05414, 0.04695, 0.00042, 1.16400, 0.04695, 0.00042, 0.46847
2352, 0.13099, 0.24511, 838.00000, 3.87470, 0.95028, 0.32474, 0.00039, 1.30182, 0.32474, 0.00039, 0.43437
2353, 0.12819, 0.24257, 988.00000, 3.68725, 0.89486, 0.35824, 0.00036, 1.27532, 0.35824, 0.00036, 0.45040
2354, 0.24385, 0.43496, 141.00000, 2.78014, 1.21357, 0.06008, 0.00043, 1.53391, 0.06008, 0.00043, 0.43262
2355, 0.11955, 0.22806, 1703.00000, 3.85437, 0.87928, 0.45218, 0.00027, 1.24164, 0.45218, 0.00027, 0.45919
2356, 0.19837, 0.36108, 96.00000, 2.89583, 1.05111, 0.05217, 0.00054, 1.44591, 0.05217, 0.00054, 0.35417
2357, 0.08385, 0.16522, 215.00000, 4.28372, 0.70939, 0.07233, 0.00034, 1.00909, 0.07233, 0.00034, 0.46512
2358, 0.09375, 0.17678, 4.00000, 4.00000, 0.81650, 0.00219, 0.00055, 1.03972, 0.00219, 0.00055, 0.50000
2359, 0.12810, 0.24185, 703.00000, 3.87909, 0.93881, 0.23762, 0.00034, 1.29136, 0.23762, 0.00034, 0.43101
2360, 0.10243, 0.21346, 117.00000, 4.30769, 0.92346, 0.04638, 0.00040, 1.10460, 0.04638, 0.00040, 0.44444
2361, 0.22021, 0.39804, 158.00000, 3.24051, 1.29394, 0.07416, 0.00047, 1.53246, 0.07416, 0.00047, 0.43038
2362, 0.27290, 0.48403, 53.00000, 2.84906, 1.39223, 0.03103, 0.00059, 1.58422, 0.03103, 0.00059, 0.33962
2363, 0.20105, 0.36154, 301.00000, 3.31894, 1.20192, 0.12268, 0.00041, 1.53388, 0.12268, 0.00041, 0.38538
2364, 0.22580, 0.40755, 121.00000, 2.77686, 1.13642, 0.06511, 0.00054, 1.50228, 0.06511, 0.00054, 0.41322
2365, 0.24534, 0.44175, 136.00000, 2.77206, 1.22907, 0.06095, 0.00045, 1.50727, 0.06095, 0.00045, 0.41176
2366, 0.15155, 0.27793, 756.00000, 3.65608, 1.01680, 0.27674, 0.00037, 1.38701, 0.27674, 0.00037, 0.44444
2367, 0.20358, 0.37411, 309.00000, 2.75728, 1.03321, 0.16175, 0.00052, 1.41927, 0.16175, 0.00052, 0.44337
2368, 0.24560, 0.49403, 58.00000, 1.68966, 0.84203, 0.03688, 0.00064, 1.05696, 0.03688, 0.00064, 0.50000
2369, 0.18973, 0.34764, 840.00000, 2.95476, 1.02779, 0.29834, 0.00036, 1.42646, 0.29834, 0.00036, 0.46071
2370, 0.13231, 0.24757, 142.00000, 3.51408, 0.87305, 0.07858, 0.00055, 1.25889, 0.07858, 0.00055, 0.40845
2371, 0.15357, 0.28223, 599.00000, 3.59432, 1.01529, 0.26775, 0.00045, 1.39389, 0.26775, 0.00045, 0.44407
2372, 0.20762, 0.37451, 238.00000, 2.96639, 1.11327, 0.12512, 0.00053, 1.48887, 0.12512, 0.00053, 0.47059
2373, 0.23441, 0.42598, 189.00000, 2.48148, 1.05987, 0.10716, 0.00057, 1.43262, 0.10716, 0.00057, 0.40741
2374, 0.16231, 0.30257, 244.00000, 2.93033, 0.88846, 0.15322, 0.00063, 1.29274, 0.15322, 0.00063, 0.41803
2375, 0.19040, 0.34745, 418.00000, 2.89234, 1.00616, 0.21399, 0.00051, 1.41030, 0.21399, 0.00051, 0.44019
2376, 0.14917, 0.27878, 325.00000, 3.26769, 0.91238, 0.16945, 0.00052, 1.31608, 0.16945, 0.00052, 0.44615
2377, 0.20550, 0.37349, 183.00000, 2.94536, 1.10308, 0.09390, 0.00051, 1.47674, 0.09390, 0.00051, 0.35519
2378, 0.19473, 0.35474, 413.00000, 2.99758, 1.06465, 0.21039, 0.00051, 1.45000, 0.21039, 0.00051, 0.45036
2379, 0.23803, 0.43216, 225.00000, 2.38667, 1.03372, 0.12820, 0.00057, 1.39779, 0.12820, 0.00057, 0.45333
2380, 0.26846, 0.49723, 196.00000, 2.03061, 1.01227, 0.10932, 0.00056, 1.28519, 0.10932, 0.00056, 0.40306
2381, 0.27754, 0.52508, 174.00000, 1.91379, 1.00779, 0.10277, 0.00059, 1.25340, 0.10277, 0.00059, 0.42529
2382, 0.28581, 0.56761, 150.00000, 1.76667, 1.00613, 0.08729, 0.00058, 1.17097, 0.08729, 0.00058, 0.45333
2383, 0.27172, 0.55812, 149.00000, 1.65772, 0.92832, 0.08723, 0.00059, 1.08477, 0.08723, 0.00059, 0.46980
2384, 0.20979, 0.37628, 523.00000, 3.29063, 1.23938, 0.18969, 0.00036, 1.55161, 0.18969, 0.00036, 0.41300
2385, 0.20522, 0.37706, 146.00000, 2.57534, 0.97440, 0.07734, 0.00053, 1.36599, 0.07734, 0.00053, 0.39041
2386, 0.29223, 0.55374, 59.00000, 1.96610, 1.09806, 0.03458, 0.00059, 1.30830, 0.03458, 0.00059, 0.49153
2387, 0.25822, 0.46036, 217.00000, 2.77419, 1.28007, 0.10915, 0.00050, 1.55123, 0.10915, 0.00050, 0.47465
2388, 0.18205, 0.33086, 15.00000, 3.46667, 1.18723, 0.00688, 0.00046, 1.48975, 0.00688, 0.00046, 0.53333
2389, 0.24870, 0.44524, 264.00000, 2.65152, 1.18280, 0.12446, 0.00047, 1.52042, 0.12446, 0.00047, 0.48485
2390, 0.13702, 0.25767, 330.00000, 3.69091, 0.95248, 0.11735, 0.00036, 1.32222, 0.11735, 0.00036, 0.41818
2391, 0.13169, 0.25032, 745.00000, 3.75168, 0.93976, 0.28627, 0.00038, 1.29946, 0.28627, 0.00038, 0.48054
2392, 0.26397, 0.48102, 205.00000, 2.23415, 1.07731, 0.07263, 0.00035, 1.38436, 0.07263, 0.00035, 0.47317
2393, 0.16334, 0.30237, 807.00000, 3.34820, 1.01304, 0.29089, 0.00036, 1.39897, 0.29089, 0.00036, 0.47336
2394, 0.14987, 0.27628, 579.00000, 3.57168, 0.98762, 0.18854, 0.00033, 1.37418, 0.18854, 0.00033, 0.49223
2395, 0.14974, 0.27861, 1220.00000, 3.84098, 1.07058, 0.38330, 0.00031, 1.38303, 0.38330, 0.00031, 0.45820
2396, 0.11738, 0.22776, 2369.00000, 4.12748, 0.94026, 0.57935, 0.00024, 1.22481, 0.57935, 0.00024, 0.46011
2397, 0.11899, 0.22638, 23.00000, 3.30435, 0.76484, 0.01824, 0.00079, 1.02430, 0.01824, 0.00079, 0.17391
2398, 0.12666, 0.23686, 380.00000, 3.96053, 0.93933, 0.17183, 0.00045, 1.27939, 0.17183, 0.00045, 0.43947
2399, 0.23074, 0.41654, 223.00000, 2.66816, 1.11388, 0.10064, 0.00045, 1.47873, 0.10064, 0.00045, 0.49776
2400, 0.18416, 0.34204, 43.00000, 2.86047, 0.98998, 0.02508, 0.00058, 1.37661, 0.02508, 0.00058, 0.48837
2401, 0.11250, 0.21734, 312.00000, 3.76923, 0.82053, 0.14190, 0.00045, 1.18963, 0.14190, 0.00045, 0.40385
2402, 0.20405, 0.37149, 401.00000, 2.82544, 1.05093, 0.19611, 0.00049, 1.44158, 0.19611, 0.00049, 0.48379
2403, 0.15564, 0.28769, 397.00000, 3.57179, 1.02888, 0.19763, 0.00050, 1.39883, 0.19763, 0.00050, 0.46096
2404, 0.25277, 0.46023, 301.00000, 2.34219, 1.07974, 0.15561, 0.00052, 1.42760, 0.15561, 0.00052, 0.47176
2405, 0.16047, 0.29848, 673.00000, 3.16345, 0.94493, 0.30765, 0.00046, 1.34736, 0.30765, 0.00046, 0.44577
2406, 0.12485, 0.23444, 1345.00000, 3.68922, 0.86521, 0.48321, 0.00036, 1.25450, 0.48321, 0.00036, 0.42751
2407, 0.13250, 0.25018, 1006.00000, 3.53777, 0.88552, 0.39846, 0.00040, 1.27584, 0.39846, 0.00040, 0.44036
2408, 0.19951, 0.37144, 259.00000, 2.52896, 0.94116, 0.13840, 0.00053, 1.32624, 0.13840, 0.00053, 0.49035
2409, 0.16722, 0.31115, 445.00000, 3.17753, 0.98978, 0.21577, 0.00048, 1.38087, 0.21577, 0.00048, 0.44719
2410, 0.20080, 0.36586, 401.00000, 2.87531, 1.05329, 0.20681, 0.00052, 1.44545, 0.20681, 0.00052, 0.47880
2411, 0.24243, 0.43730, 375.00000, 2.64533, 1.15836, 0.18903, 0.00050, 1.50942, 0.18903, 0.00050, 0.45333
2412, 0.28588, 0.53234, 274.00000, 2.10219, 1.12112, 0.14040, 0.00051, 1.38307, 0.14040, 0.00051, 0.45255
2413, 0.19450, 0.35003, 443.00000, 3.24831, 1.13828, 0.21589, 0.00049, 1.50728, 0.21589, 0.00049, 0.42212
2414, 0.13841, 0.26250, 379.00000, 3.39050, 0.89118, 0.18364, 0.00048, 1.27866, 0.18364, 0.00048, 0.44855
