iid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
408, 0.07936, 0.17092, 112.00000, 4.49107, 0.77105, 0.18703, 0.00167, 0.94657, 0.18703, 0.00167, 0.41964
409, 0.16948, 0.31029, 70.00000, 3.14286, 0.98224, 0.14310, 0.00204, 1.36861, 0.14310, 0.00204, 0.42857
410, 0.21354, 0.38752, 162.00000, 3.12963, 1.21655, 0.30529, 0.00188, 1.50552, 0.30529, 0.00188, 0.47531
411, 0.20394, 0.37127, 163.00000, 2.91411, 1.08525, 0.31829, 0.00195, 1.45459, 0.31829, 0.00195, 0.40491
412, 0.25749, 0.47032, 93.00000, 2.39785, 1.13386, 0.19847, 0.00213, 1.46059, 0.19847, 0.00213, 0.41935
413, 0.22495, 0.40508, 55.00000, 2.63636, 1.07778, 0.11908, 0.00217, 1.42882, 0.11908, 0.00217, 0.34545
414, 0.13794, 0.26282, 62.00000, 3.53226, 0.93594, 0.15717, 0.00253, 1.29751, 0.15717, 0.00253, 0.50000
415, 0.15324, 0.29342, 25.00000, 2.84000, 0.85049, 0.08025, 0.00321, 1.18588, 0.08025, 0.00321, 0.40000
416, 0.16613, 0.30437, 64.00000, 3.48438, 1.06893, 0.15495, 0.00242, 1.42992, 0.15495, 0.00242, 0.42188
417, 0.17820, 0.32594, 73.00000, 3.09589, 1.01604, 0.20085, 0.00275, 1.40813, 0.20085, 0.00275, 0.43836
418, 0.13249, 0.24998, 129.00000, 3.58140, 0.89876, 0.29227, 0.00227, 1.26933, 0.29227, 0.00227, 0.41860
419, 0.14414, 0.26507, 178.00000, 3.72472, 0.99010, 0.38324, 0.00215, 1.35926, 0.38324, 0.00215, 0.43820
420, 0.11963, 0.23078, 81.00000, 3.66667, 0.85147, 0.20423, 0.00252, 1.19384, 0.20423, 0.00252, 0.40741
421, 0.17479, 0.32377, 106.00000, 3.59434, 1.16928, 0.24702, 0.00233, 1.45023, 0.24702, 0.00233, 0.45283
422, 0.19751, 0.36059, 26.00000, 2.84615, 1.04661, 0.05924, 0.00228, 1.41876, 0.05924, 0.00228, 0.38462
423, 0.14689, 0.27180, 300.00000, 3.83333, 1.04364, 0.59052, 0.00197, 1.37279, 0.59052, 0.00197, 0.41667
424, 0.19789, 0.49639, 19.00000, 1.31579, 0.67104, 0.04053, 0.00213, 0.66058, 0.04053, 0.00213, 0.36842
425, 0.14095, 0.26303, 85.00000, 3.74118, 0.98986, 0.22273, 0.00262, 1.32605, 0.22273, 0.00262, 0.41176
426, 0.23935, 0.43166, 32.00000, 2.84375, 1.24717, 0.08464, 0.00264, 1.48593, 0.08464, 0.00264, 0.46875
427, 0.08684, 0.17195, 219.00000, 4.29224, 0.73975, 0.40001, 0.00183, 1.03636, 0.40001, 0.00183, 0.50685
428, 0.13681, 0.26726, 121.00000, 3.81818, 1.02470, 0.28014, 0.00232, 1.28468, 0.28014, 0.00232, 0.40496
429, 0.11437, 0.22422, 97.00000, 3.93814, 0.88758, 0.20878, 0.00215, 1.21113, 0.20878, 0.00215, 0.48454
430, 0.12886, 0.24593, 93.00000, 4.00000, 0.98907, 0.21371, 0.00230, 1.26488, 0.21371, 0.00230, 0.41935
431, 0.16665, 0.30509, 153.00000, 3.53595, 1.08231, 0.34467, 0.00225, 1.44229, 0.34467, 0.00225, 0.43791
432, 0.15838, 0.29333, 174.00000, 3.77011, 1.10909, 0.37159, 0.00214, 1.41325, 0.37159, 0.00214, 0.43103
433, 0.14680, 0.27066, 171.00000, 3.69006, 1.00168, 0.39240, 0.00229, 1.37107, 0.39240, 0.00229, 0.40936
434, 0.11778, 0.22339, 67.00000, 3.83582, 0.86334, 0.15543, 0.00232, 1.21981, 0.15543, 0.00232, 0.49254
435, 0.11639, 0.21688, 216.00000, 3.94907, 0.85845, 0.40233, 0.00186, 1.21998, 0.40233, 0.00186, 0.43056
436, 0.13841, 0.25841, 99.00000, 3.53535, 0.91822, 0.24411, 0.00247, 1.30883, 0.24411, 0.00247, 0.49495
437, 0.00000, 0.00000, 5.00000, 1.00000, 0.00000, 0.01832, 0.00366, 0.00000, 0.01832, 0.00366, 0.20000
438, 0.11905, 0.31944, 6.00000, 1.16667, 0.40825, 0.02218, 0.00370, 0.45056, 0.02218, 0.00370, 0.16667
439, 0.00000, 0.00000, 5.00000, 1.00000, 0.00000, 0.01832, 0.00366, 0.00000, 0.01832, 0.00366, 0.20000
440, 0.28261, 0.59137, 14.00000, 1.64286, 1.00821, 0.04274, 0.00305, 1.02851, 0.04274, 0.00305, 0.28571
441, 0.20366, 0.37478, 53.00000, 2.56604, 0.97091, 0.12477, 0.00235, 1.35608, 0.12477, 0.00235, 0.35849
442, 0.15000, 0.34641, 4.00000, 1.25000, 0.50000, 0.01653, 0.00413, 0.56234, 0.01653, 0.00413, 0.25000
443, 0.12123, 0.22885, 162.00000, 3.80864, 0.87430, 0.36190, 0.00223, 1.24706, 0.36190, 0.00223, 0.44444
444, 0.21548, 0.38872, 46.00000, 2.71739, 1.06798, 0.11574, 0.00252, 1.42782, 0.11574, 0.00252, 0.47826
445, 0.12810, 0.23982, 22.00000, 3.50000, 0.85912, 0.06214, 0.00282, 1.21244, 0.06214, 0.00282, 0.36364
446, 0.24242, 0.43598, 9.00000, 2.44444, 1.13039, 0.03020, 0.00336, 1.36892, 0.03020, 0.00336, 0.33333
447, 0.14946, 0.27972, 121.00000, 3.50413, 0.98424, 0.28251, 0.00233, 1.35809, 0.28251, 0.00233, 0.46281
448, 0.15662, 0.28666, 85.00000, 3.38824, 0.97705, 0.21857, 0.00257, 1.35672, 0.21857, 0.00257, 0.47059
449, 0.19184, 0.34989, 117.00000, 3.03419, 1.06619, 0.26147, 0.00223, 1.45557, 0.26147, 0.00223, 0.42735
450, 0.26763, 0.48485, 63.00000, 2.39683, 1.17143, 0.14580, 0.00231, 1.47963, 0.14580, 0.00231, 0.44444
451, 0.20439, 0.36701, 170.00000, 3.34706, 1.23203, 0.38793, 0.00228, 1.53893, 0.38793, 0.00228, 0.45294
452, 0.22125, 0.40417, 66.00000, 2.66667, 1.08604, 0.16456, 0.00249, 1.45384, 0.16456, 0.00249, 0.48485
453, 0.24798, 0.46411, 16.00000, 1.93750, 0.92871, 0.05033, 0.00315, 1.22278, 0.05033, 0.00315, 0.56250
454, 0.19837, 0.36635, 16.00000, 2.87500, 1.08781, 0.04422, 0.00276, 1.42263, 0.04422, 0.00276, 0.25000
455, 0.17794, 0.32826, 145.00000, 3.25517, 1.07225, 0.28561, 0.00197, 1.43196, 0.28561, 0.00197, 0.45517
456, 0.25319, 0.46838, 48.00000, 2.31250, 1.09460, 0.09373, 0.00195, 1.29948, 0.09373, 0.00195, 0.41667
457, 0.29472, 0.59726, 27.00000, 1.74074, 1.05948, 0.05101, 0.00189, 1.11064, 0.05101, 0.00189, 0.40741
458, 0.19150, 0.35353, 90.00000, 3.12222, 1.10999, 0.15754, 0.00175, 1.43247, 0.15754, 0.00175, 0.47778
459, 0.12870, 0.26943, 24.00000, 3.75000, 1.03209, 0.05008, 0.00209, 1.11715, 0.05008, 0.00209, 0.54167
460, 0.19728, 0.35635, 28.00000, 3.00000, 1.08866, 0.06000, 0.00214, 1.45081, 0.06000, 0.00214, 0.57143
461, 0.11789, 0.22100, 74.00000, 3.62162, 0.80585, 0.19087, 0.00258, 1.18476, 0.19087, 0.00258, 0.41892
462, 0.12679, 0.23800, 148.00000, 3.80405, 0.90845, 0.30121, 0.00204, 1.27397, 0.30121, 0.00204, 0.37838
463, 0.13375, 0.25838, 71.00000, 3.85915, 1.00422, 0.16337, 0.00230, 1.29949, 0.16337, 0.00230, 0.39437
464, 0.16953, 0.31473, 27.00000, 3.59259, 1.15223, 0.08539, 0.00316, 1.43768, 0.08539, 0.00316, 0.33333
465, 0.16082, 0.29641, 85.00000, 3.56471, 1.06287, 0.19811, 0.00233, 1.41804, 0.19811, 0.00233, 0.42353
466, 0.15313, 0.28991, 52.00000, 3.59615, 1.05272, 0.13075, 0.00251, 1.37284, 0.13075, 0.00251, 0.38462
467, 0.11103, 0.20821, 48.00000, 3.79167, 0.79783, 0.12952, 0.00270, 1.16735, 0.12952, 0.00270, 0.39583
468, 0.17438, 0.31964, 64.00000, 3.31250, 1.06719, 0.16857, 0.00263, 1.44180, 0.16857, 0.00263, 0.48438
469, 0.13215, 0.25810, 67.00000, 3.77612, 0.98197, 0.17432, 0.00260, 1.28126, 0.17432, 0.00260, 0.41791
470, 0.14408, 0.26504, 108.00000, 3.66667, 0.97636, 0.27427, 0.00254, 1.34838, 0.27427, 0.00254, 0.41667
471, 0.12618, 0.23896, 221.00000, 3.61086, 0.86480, 0.37334, 0.00169, 1.25112, 0.37334, 0.00169, 0.47059
472, 0.19389, 0.35571, 158.00000, 3.08228, 1.09989, 0.31804, 0.00201, 1.45968, 0.31804, 0.00201, 0.46203
473, 0.17307, 0.31976, 126.00000, 3.12698, 1.00387, 0.25216, 0.00200, 1.39957, 0.25216, 0.00200, 0.38889
474, 0.10430, 0.20021, 194.00000, 4.25258, 0.85359, 0.38023, 0.00196, 1.12435, 0.38023, 0.00196, 0.42268
475, 0.14461, 0.27713, 250.00000, 3.88400, 1.07852, 0.38709, 0.00155, 1.34437, 0.38709, 0.00155, 0.40800
476, 0.20019, 0.36377, 160.00000, 3.01875, 1.10158, 0.27987, 0.00175, 1.48048, 0.27987, 0.00175, 0.48125
477, 0.20003, 0.36407, 95.00000, 3.21053, 1.17505, 0.18295, 0.00193, 1.49629, 0.18295, 0.00193, 0.46316
478, 0.10662, 0.20304, 104.00000, 4.11538, 0.83965, 0.20305, 0.00195, 1.16423, 0.20305, 0.00195, 0.50962
479, 0.08011, 0.16083, 179.00000, 4.25140, 0.68568, 0.34932, 0.00195, 0.97742, 0.34932, 0.00195, 0.47486
480, 0.08654, 0.16591, 179.00000, 4.28492, 0.71292, 0.35087, 0.00196, 1.02415, 0.35087, 0.00196, 0.51955
481, 0.13594, 0.25553, 63.00000, 3.93651, 1.01398, 0.14447, 0.00229, 1.26260, 0.14447, 0.00229, 0.47619
482, 0.13018, 0.24298, 128.00000, 3.98438, 0.97192, 0.26431, 0.00206, 1.29162, 0.26431, 0.00206, 0.47656
483, 0.07956, 0.16304, 243.00000, 4.45679, 0.72811, 0.44426, 0.00183, 0.95784, 0.44426, 0.00183, 0.44444
484, 0.09530, 0.17960, 138.00000, 4.21014, 0.75892, 0.26835, 0.00194, 1.07717, 0.26835, 0.00194, 0.48551
485, 0.14906, 0.27411, 125.00000, 3.81600, 1.05022, 0.26268, 0.00210, 1.37230, 0.26268, 0.00210, 0.41600
486, 0.12146, 0.22894, 64.00000, 3.79688, 0.87613, 0.12704, 0.00198, 1.23333, 0.12704, 0.00198, 0.43750
487, 0.10747, 0.20107, 68.00000, 4.10294, 0.83111, 0.13096, 0.00193, 1.16373, 0.13096, 0.00193, 0.54412
488, 0.10076, 0.19230, 65.00000, 4.20000, 0.81394, 0.15620, 0.00240, 1.12654, 0.15620, 0.00240, 0.49231
489, 0.09579, 0.18242, 52.00000, 4.11538, 0.75806, 0.12309, 0.00237, 1.09718, 0.12309, 0.00237, 0.55769
490, 0.09721, 0.18938, 50.00000, 4.02000, 0.76904, 0.11443, 0.00229, 1.10495, 0.11443, 0.00229, 0.50000
491, 0.11764, 0.22110, 67.00000, 3.79104, 0.84454, 0.16461, 0.00246, 1.21276, 0.16461, 0.00246, 0.35821
492, 0.11180, 0.21016, 59.00000, 3.86441, 0.81912, 0.13849, 0.00235, 1.18664, 0.13849, 0.00235, 0.50847
493, 0.10328, 0.19588, 60.00000, 4.15000, 0.81978, 0.13318, 0.00222, 1.14434, 0.13318, 0.00222, 0.46667
494, 0.09805, 0.18298, 56.00000, 4.00000, 0.73855, 0.12915, 0.00231, 1.06192, 0.12915, 0.00231, 0.48214
495, 0.11080, 0.21104, 59.00000, 3.66102, 0.77926, 0.12620, 0.00214, 1.14936, 0.12620, 0.00214, 0.45763
496, 0.12450, 0.24033, 231.00000, 4.12121, 0.99259, 0.43624, 0.00189, 1.24763, 0.43624, 0.00189, 0.48485
497, 0.13765, 0.25121, 68.00000, 3.83824, 0.97139, 0.15405, 0.00227, 1.30813, 0.15405, 0.00227, 0.51471
498, 0.09542, 0.18065, 152.00000, 4.18421, 0.75836, 0.30920, 0.00203, 1.08888, 0.30920, 0.00203, 0.43421
499, 0.09671, 0.18422, 62.00000, 3.95161, 0.73390, 0.14018, 0.00226, 1.08728, 0.14018, 0.00226, 0.43548
500, 0.11304, 0.22873, 31.00000, 3.90323, 0.90755, 0.08471, 0.00273, 1.18130, 0.08471, 0.00273, 0.29032
501, 0.15508, 0.28575, 123.00000, 3.49593, 1.00306, 0.28867, 0.00235, 1.38390, 0.28867, 0.00235, 0.43902
502, 0.14867, 0.27700, 57.00000, 3.70175, 1.03449, 0.14691, 0.00258, 1.37917, 0.14691, 0.00258, 0.35088
503, 0.09281, 0.18119, 39.00000, 3.64103, 0.66835, 0.10596, 0.00272, 1.00122, 0.10596, 0.00272, 0.35897
504, 0.13414, 0.24863, 122.00000, 3.81967, 0.95360, 0.25789, 0.00211, 1.31116, 0.25789, 0.00211, 0.50820
505, 0.09916, 0.18689, 68.00000, 4.00000, 0.75310, 0.16430, 0.00242, 1.10520, 0.16430, 0.00242, 0.42647
506, 0.13426, 0.24624, 90.00000, 3.85556, 0.95472, 0.22959, 0.00255, 1.29629, 0.22959, 0.00255, 0.47778
507, 0.13374, 0.25484, 98.00000, 3.81633, 0.97755, 0.20757, 0.00212, 1.31192, 0.20757, 0.00212, 0.38776
508, 0.14195, 0.26946, 215.00000, 3.59535, 0.97107, 0.33844, 0.00157, 1.32946, 0.33844, 0.00157, 0.40465
509, 0.12336, 0.23761, 121.00000, 3.85124, 0.91889, 0.25736, 0.00213, 1.25755, 0.25736, 0.00213, 0.47934
510, 0.12125, 0.22898, 121.00000, 3.94215, 0.90644, 0.24813, 0.00205, 1.24876, 0.24813, 0.00205, 0.45455
511, 0.10477, 0.20546, 173.00000, 4.23121, 0.87188, 0.33731, 0.00195, 1.12875, 0.33731, 0.00195, 0.43353
512, 0.14389, 0.27705, 57.00000, 4.00000, 1.11803, 0.12728, 0.00223, 1.31504, 0.12728, 0.00223, 0.49123
513, 0.08716, 0.18040, 72.00000, 4.33333, 0.78722, 0.14675, 0.00204, 1.02115, 0.14675, 0.00204, 0.44444
514, 0.14342, 0.27124, 180.00000, 3.91111, 1.06382, 0.33237, 0.00185, 1.35044, 0.33237, 0.00185, 0.45000
515, 0.10707, 0.21397, 201.00000, 4.20398, 0.90177, 0.32547, 0.00162, 1.15913, 0.32547, 0.00162, 0.45771
516, 0.13752, 0.26169, 63.00000, 3.96825, 1.04678, 0.14977, 0.00238, 1.32502, 0.14977, 0.00238, 0.44444
517, 0.14648, 0.26986, 91.00000, 3.76923, 1.02282, 0.20075, 0.00221, 1.35563, 0.20075, 0.00221, 0.46154
518, 0.14375, 0.27873, 89.00000, 3.65169, 1.02360, 0.21520, 0.00242, 1.32159, 0.21520, 0.00242, 0.44944
519, 0.09322, 0.18333, 80.00000, 4.10000, 0.75641, 0.17394, 0.00217, 1.07794, 0.17394, 0.00217, 0.50000
520, 0.11042, 0.20713, 124.00000, 4.10484, 0.85367, 0.26055, 0.00210, 1.18242, 0.26055, 0.00210, 0.45161
521, 0.14641, 0.27013, 120.00000, 3.83333, 1.03982, 0.26212, 0.00218, 1.36634, 0.26212, 0.00218, 0.50000
522, 0.16190, 0.29787, 35.00000, 3.77143, 1.13981, 0.08178, 0.00234, 1.34936, 0.08178, 0.00234, 0.51429
523, 0.10336, 0.19648, 164.00000, 3.99390, 0.78714, 0.30334, 0.00185, 1.14505, 0.30334, 0.00185, 0.45732
524, 0.11998, 0.22889, 46.00000, 4.02174, 0.93069, 0.09426, 0.00205, 1.23269, 0.09426, 0.00205, 0.45652
525, 0.13018, 0.24990, 73.00000, 4.02740, 1.01342, 0.16884, 0.00231, 1.28992, 0.16884, 0.00231, 0.42466
526, 0.13149, 0.24748, 124.00000, 3.83065, 0.95186, 0.27122, 0.00219, 1.30112, 0.27122, 0.00219, 0.42742
527, 0.10504, 0.19828, 195.00000, 4.02051, 0.79922, 0.39823, 0.00204, 1.14937, 0.39823, 0.00204, 0.40513
528, 0.10235, 0.19908, 121.00000, 4.13223, 0.82606, 0.24639, 0.00204, 1.10720, 0.24639, 0.00204, 0.42975
529, 0.11404, 0.21800, 93.00000, 3.97849, 0.87201, 0.19734, 0.00212, 1.21764, 0.19734, 0.00212, 0.43011
530, 0.11700, 0.22213, 80.00000, 4.02500, 0.89972, 0.18193, 0.00227, 1.23166, 0.18193, 0.00227, 0.47500
531, 0.12388, 0.23459, 129.00000, 3.92248, 0.92375, 0.26176, 0.00203, 1.27052, 0.26176, 0.00203, 0.44961
532, 0.16625, 0.30662, 22.00000, 3.31818, 1.04135, 0.04377, 0.00199, 1.40389, 0.04377, 0.00199, 0.59091
533, 0.12364, 0.23706, 15.00000, 3.66667, 0.89974, 0.03737, 0.00249, 1.19445, 0.03737, 0.00249, 0.40000
534, 0.18962, 0.34337, 13.00000, 3.30769, 1.18213, 0.03287, 0.00253, 1.49857, 0.03287, 0.00253, 0.76923
535, 0.16970, 0.31432, 54.00000, 3.16667, 1.00471, 0.09603, 0.00178, 1.39304, 0.09603, 0.00178, 0.51852
536, 0.21515, 0.38450, 10.00000, 3.30000, 1.33749, 0.02991, 0.00299, 1.55711, 0.02991, 0.00299, 0.40000
537, 0.14832, 0.28852, 30.00000, 3.63333, 1.06620, 0.09197, 0.00307, 1.32816, 0.09197, 0.00307, 0.40000
538, 0.17176, 0.31772, 66.00000, 3.42424, 1.09630, 0.07909, 0.00120, 1.42801, 0.07909, 0.00120, 0.34848
539, 0.24583, 0.44294, 44.00000, 2.47727, 1.10997, 0.06511, 0.00148, 1.35578, 0.06511, 0.00148, 0.43182
540, 0.17528, 0.33666, 43.00000, 2.51163, 0.85557, 0.12449, 0.00290, 1.15517, 0.12449, 0.00290, 0.34884
541, 0.20408, 0.37569, 49.00000, 2.87755, 1.09226, 0.13662, 0.00279, 1.43236, 0.13662, 0.00279, 0.40816
542, 0.23347, 0.42417, 51.00000, 2.52941, 1.08357, 0.13396, 0.00263, 1.44518, 0.13396, 0.00263, 0.43137
543, 0.17920, 0.32444, 21.00000, 3.61905, 1.20317, 0.05529, 0.00263, 1.48052, 0.05529, 0.00263, 0.47619
544, 0.17719, 0.33497, 71.00000, 3.15493, 1.06433, 0.14375, 0.00202, 1.32444, 0.14375, 0.00202, 0.42254
545, 0.19697, 0.37483, 12.00000, 1.83333, 0.71774, 0.03965, 0.00330, 1.01140, 0.03965, 0.00330, 0.41667
546, 0.18001, 0.33100, 254.00000, 3.03150, 1.00542, 0.45878, 0.00181, 1.38092, 0.45878, 0.00181, 0.42913
547, 0.20046, 0.36569, 41.00000, 3.34146, 1.23713, 0.08469, 0.00207, 1.50534, 0.08469, 0.00207, 0.46341
548, 0.27564, 0.52736, 12.00000, 2.16667, 1.19342, 0.03449, 0.00287, 1.28606, 0.03449, 0.00287, 0.25000
549, 0.13388, 0.25259, 92.00000, 3.56522, 0.90547, 0.24845, 0.00270, 1.28883, 0.24845, 0.00270, 0.44565
550, 0.16805, 0.30820, 151.00000, 3.28477, 1.01573, 0.37139, 0.00246, 1.41144, 0.37139, 0.00246, 0.47682
551, 0.25431, 0.46135, 24.00000, 2.41667, 1.13890, 0.06854, 0.00286, 1.45767, 0.06854, 0.00286, 0.25000
552, 0.20982, 0.37929, 45.00000, 2.86667, 1.09959, 0.13516, 0.00300, 1.47758, 0.13516, 0.00300, 0.37778
553, 0.18342, 0.33175, 63.00000, 3.28571, 1.09881, 0.15784, 0.00251, 1.46845, 0.15784, 0.00251, 0.39683
554, 0.21137, 0.38372, 102.00000, 2.80392, 1.08125, 0.24788, 0.00243, 1.43001, 0.24788, 0.00243, 0.42157
555, 0.31000, 0.59161, 10.00000, 2.00000, 1.24722, 0.03541, 0.00354, 1.22061, 0.03541, 0.00354, 0.40000
556, 0.18333, 0.34641, 12.00000, 2.50000, 0.90453, 0.04330, 0.00361, 1.19885, 0.04330, 0.00361, 0.41667
557, 0.22642, 0.40992, 17.00000, 3.11765, 1.31731, 0.05110, 0.00301, 1.51767, 0.05110, 0.00301, 0.52941
558, 0.15581, 0.29738, 70.00000, 3.67143, 1.09969, 0.18442, 0.00263, 1.37296, 0.18442, 0.00263, 0.41429
559, 0.18188, 0.33362, 137.00000, 3.18248, 1.06563, 0.34188, 0.00250, 1.44276, 0.34188, 0.00250, 0.43796
560, 0.17727, 0.33500, 22.00000, 2.72727, 0.93513, 0.05601, 0.00255, 1.23818, 0.05601, 0.00255, 0.50000
561, 0.19290, 0.35437, 59.00000, 3.06780, 1.09646, 0.15570, 0.00264, 1.45221, 0.15570, 0.00264, 0.38983
562, 0.19318, 0.34824, 48.00000, 3.20833, 1.12908, 0.12893, 0.00269, 1.47062, 0.12893, 0.00269, 0.35417
563, 0.24433, 0.45535, 29.00000, 2.41379, 1.11858, 0.07748, 0.00267, 1.36660, 0.07748, 0.00267, 0.41379
564, 0.27340, 0.50844, 27.00000, 2.03704, 1.05544, 0.07406, 0.00274, 1.20230, 0.07406, 0.00274, 0.22222
565, 0.18567, 0.34445, 22.00000, 2.68182, 0.94548, 0.05995, 0.00272, 1.27677, 0.05995, 0.00272, 0.45455
566, 0.12549, 0.23677, 179.00000, 3.56983, 0.84759, 0.41060, 0.00229, 1.23874, 0.41060, 0.00229, 0.45251
567, 0.23732, 0.42516, 35.00000, 2.80000, 1.20782, 0.08410, 0.00240, 1.52704, 0.08410, 0.00240, 0.42857
568, 0.14180, 0.26595, 230.00000, 3.64783, 0.97227, 0.49257, 0.00214, 1.34079, 0.49257, 0.00214, 0.44783
569, 0.19015, 0.35038, 67.00000, 2.70149, 0.95370, 0.18384, 0.00274, 1.34226, 0.18384, 0.00274, 0.43284
570, 0.16632, 0.31109, 50.00000, 3.10000, 0.97416, 0.13682, 0.00274, 1.30899, 0.13682, 0.00274, 0.48000
571, 0.21020, 0.39279, 28.00000, 2.50000, 1.00000, 0.09494, 0.00339, 1.33621, 0.09494, 0.00339, 0.39286
572, 0.17500, 0.33866, 29.00000, 2.75862, 0.95076, 0.09433, 0.00325, 1.26796, 0.09433, 0.00325, 0.34483
573, 0.23305, 0.41826, 33.00000, 2.93939, 1.24848, 0.08348, 0.00253, 1.53001, 0.08348, 0.00253, 0.48485
574, 0.31111, 0.57973, 15.00000, 2.20000, 1.32017, 0.04934, 0.00329, 1.43683, 0.04934, 0.00329, 0.33333
575, 0.21916, 0.40564, 44.00000, 2.54545, 1.04447, 0.11837, 0.00269, 1.38845, 0.11837, 0.00269, 0.40909
576, 0.18306, 0.33618, 93.00000, 3.02151, 1.02128, 0.24182, 0.00260, 1.40973, 0.24182, 0.00260, 0.45161
577, 0.24229, 0.43956, 41.00000, 2.21951, 0.98773, 0.11543, 0.00282, 1.31047, 0.11543, 0.00282, 0.39024
578, 0.18118, 0.33053, 92.00000, 3.15217, 1.04760, 0.24670, 0.00268, 1.43950, 0.24670, 0.00268, 0.44565
579, 0.21474, 0.39395, 19.00000, 2.63158, 1.06513, 0.05471, 0.00288, 1.31172, 0.05471, 0.00288, 0.52632
580, 0.18692, 0.33742, 32.00000, 3.37500, 1.15703, 0.07428, 0.00232, 1.49746, 0.07428, 0.00232, 0.37500
581, 0.19286, 0.34809, 59.00000, 3.22034, 1.13058, 0.15550, 0.00264, 1.48353, 0.15550, 0.00264, 0.45763
582, 0.17087, 0.31361, 168.00000, 3.60119, 1.13275, 0.34311, 0.00204, 1.45740, 0.34311, 0.00204, 0.42262
583, 0.21524, 0.38749, 37.00000, 3.00000, 1.17851, 0.10943, 0.00296, 1.51043, 0.10943, 0.00296, 0.43243
584, 0.14014, 0.26859, 79.00000, 3.54430, 0.95806, 0.18164, 0.00230, 1.28371, 0.18164, 0.00230, 0.46835
585, 0.25271, 0.45408, 39.00000, 2.48718, 1.14413, 0.10690, 0.00274, 1.45832, 0.10690, 0.00274, 0.35897
586, 0.18326, 0.33566, 34.00000, 2.67647, 0.91189, 0.09969, 0.00293, 1.27474, 0.09969, 0.00293, 0.41176
587, 0.06857, 0.13856, 14.00000, 3.57143, 0.51355, 0.04397, 0.00314, 0.68291, 0.04397, 0.00314, 0.21429
588, 0.13598, 0.25794, 202.00000, 3.79208, 0.98058, 0.41498, 0.00205, 1.32311, 0.41498, 0.00205, 0.43564
589, 0.12152, 0.22417, 43.00000, 4.02326, 0.91257, 0.10610, 0.00247, 1.16845, 0.10610, 0.00247, 0.53488
590, 0.26852, 0.50000, 18.00000, 2.00000, 1.02899, 0.04389, 0.00244, 1.27626, 0.04389, 0.00244, 0.38889
591, 0.12527, 0.23611, 178.00000, 3.60112, 0.85265, 0.32177, 0.00181, 1.24270, 0.32177, 0.00181, 0.47191
592, 0.17778, 0.34641, 9.00000, 3.33333, 1.22474, 0.03166, 0.00352, 1.14906, 0.03166, 0.00352, 0.11111
593, 0.26754, 0.47950, 12.00000, 3.16667, 1.58592, 0.03228, 0.00269, 1.54542, 0.03228, 0.00269, 0.16667
594, 0.16667, 0.33333, 5.00000, 2.40000, 0.89443, 0.01886, 0.00377, 0.95027, 0.01886, 0.00377, 0.20000
595, 0.17203, 0.31670, 64.00000, 3.09375, 0.98752, 0.11488, 0.00179, 1.37520, 0.11488, 0.00179, 0.51562
596, 0.16042, 0.29470, 127.00000, 3.37795, 0.99944, 0.21885, 0.00172, 1.39123, 0.21885, 0.00172, 0.40157
597, 0.16800, 0.30988, 206.00000, 3.15049, 0.97864, 0.37045, 0.00180, 1.38353, 0.37045, 0.00180, 0.40777
598, 0.19444, 0.36851, 4.00000, 2.25000, 0.95743, 0.01282, 0.00320, 1.03972, 0.01282, 0.00320, 0.25000
599, 0.00000, 0.00000, 1.00000, 1.00000, 0.00000, 0.00403, 0.00403, 0.00000, 0.00403, 0.00403, 0.00000
600, 0.16667, 0.33333, 2.00000, 3.00000, 1.41421, 0.00644, 0.00322, 0.69315, 0.00644, 0.00322, 0.50000
601, 0.11375, 0.20917, 20.00000, 4.00000, 0.85840, 0.05915, 0.00296, 1.09607, 0.05915, 0.00296, 0.45000
602, 0.12054, 0.23092, 50.00000, 3.70000, 0.86307, 0.12568, 0.00251, 1.22203, 0.12568, 0.00251, 0.40000
603, 0.08227, 0.16201, 209.00000, 4.38756, 0.71255, 0.39007, 0.00187, 0.99207, 0.39007, 0.00187, 0.44976
604, 0.10302, 0.19382, 81.00000, 4.01235, 0.78253, 0.15965, 0.00197, 1.13818, 0.15965, 0.00197, 0.43210
605, 0.13586, 0.26820, 31.00000, 3.35484, 0.91464, 0.07592, 0.00245, 1.19082, 0.07592, 0.00245, 0.38710
606, 0.11412, 0.21269, 66.00000, 4.04545, 0.86703, 0.15168, 0.00230, 1.20375, 0.15168, 0.00230, 0.45455
607, 0.12272, 0.23192, 66.00000, 3.96970, 0.92769, 0.15084, 0.00229, 1.26291, 0.15084, 0.00229, 0.51515
608, 0.05819, 0.13019, 30.00000, 3.93333, 0.52083, 0.08104, 0.00270, 0.75633, 0.08104, 0.00270, 0.43333
609, 0.11558, 0.21791, 60.00000, 3.58333, 0.78744, 0.14019, 0.00234, 1.16248, 0.14019, 0.00234, 0.38333
610, 0.14829, 0.28063, 41.00000, 3.65854, 1.03947, 0.10956, 0.00267, 1.36308, 0.10956, 0.00267, 0.46341
611, 0.11311, 0.20981, 40.00000, 4.10000, 0.87119, 0.09163, 0.00229, 1.17059, 0.09163, 0.00229, 0.50000
