uid, num_ratings, log_num_ratings, gini, rating_avg, rating_std, phi_avg, phi_std, proportion_long_tailors, avg_entropy, abnormality, abnormality_CR, itens_avg_num_ratings, avg_rating_from_itens_consumed
346, 193.00000, 7.59246, 0.19151, 3.29016, 1.14962, 0.17626, 0.12464, 0.21244, 1.34043, 0.78786, 0.31833, 166.21244, 3.40870
347, 199.00000, 7.63662, 0.20212, 3.57286, 1.31559, 0.20001, 0.12402, 0.10553, 1.34145, 1.00198, 0.41491, 188.61307, 3.49121
348, 58.00000, 5.85798, 0.09017, 3.89655, 0.69306, 0.19243, 0.14609, 0.22414, 1.40052, 0.82128, 0.25802, 181.46552, 3.15471
349, 41.00000, 5.35755, 0.18879, 3.19512, 1.10044, 0.17386, 0.13672, 0.14634, 1.36713, 0.81298, 0.22062, 163.95122, 3.30313
350, 50.00000, 5.64386, 0.09463, 4.32000, 0.81916, 0.25540, 0.13721, 0.04000, 1.22709, 0.64142, 0.13066, 240.84000, 3.99377
351, 44.00000, 5.45943, 0.11388, 4.15909, 0.93866, 0.16880, 0.14271, 0.29545, 1.42969, 1.08966, 0.24421, 159.18182, 3.31769
352, 42.00000, 5.39232, 0.16909, 3.73810, 1.19060, 0.27483, 0.12782, 0.02381, 1.26914, 0.84179, 0.48106, 259.16667, 3.89488
353, 25.00000, 4.64386, 0.21810, 3.36000, 1.35031, 0.21752, 0.13082, 0.08000, 1.37778, 0.93438, 0.33167, 205.12000, 3.50844
354, 233.00000, 7.86419, 0.12479, 3.74249, 0.86739, 0.14646, 0.11113, 0.23605, 1.28240, 0.69212, 0.15671, 138.10730, 3.78329
355, 26.00000, 4.70044, 0.04935, 4.07692, 0.48358, 0.14332, 0.14958, 0.38462, 1.37423, 0.94205, 0.22686, 135.15385, 3.17838
356, 24.00000, 4.58496, 0.16570, 3.58333, 1.13890, 0.23948, 0.16589, 0.12500, 1.35641, 0.80767, 0.14768, 225.83333, 3.52211
357, 76.00000, 6.24793, 0.11557, 4.13158, 0.89951, 0.17779, 0.12618, 0.15789, 1.39443, 1.01463, 0.25761, 167.65789, 3.20739
358, 43.00000, 5.42626, 0.17464, 3.69767, 1.20584, 0.12464, 0.13002, 0.39535, 1.26197, 0.96399, 0.45295, 117.53488, 3.75739
359, 27.00000, 4.75489, 0.10552, 3.92593, 0.78082, 0.28141, 0.15103, 0.00000, 1.35183, 0.58665, 0.21101, 265.37037, 3.52226
360, 102.00000, 6.67243, 0.11556, 3.96078, 0.85506, 0.21677, 0.13184, 0.12745, 1.25861, 0.57743, 0.11943, 204.41176, 3.85904
361, 121.00000, 6.91886, 0.13538, 3.77686, 0.96166, 0.18862, 0.11957, 0.11570, 1.29392, 0.60325, 0.15667, 177.86777, 3.77541
362, 25.00000, 4.64386, 0.24571, 3.36000, 1.52425, 0.23813, 0.15344, 0.16000, 1.40978, 1.15875, 0.49061, 224.56000, 3.27414
363, 311.00000, 8.28077, 0.23563, 3.05466, 1.28021, 0.15624, 0.11403, 0.21543, 1.33025, 1.01303, 0.28191, 147.33119, 3.46519
364, 20.00000, 4.32193, 0.16884, 3.45000, 1.09904, 0.20573, 0.16081, 0.20000, 1.42950, 0.85737, 0.30281, 194.00000, 3.10567
365, 58.00000, 5.85798, 0.18948, 3.37931, 1.18214, 0.19841, 0.14462, 0.22414, 1.34746, 0.78689, 0.32329, 187.10345, 3.39286
366, 33.00000, 5.04439, 0.10742, 4.39394, 1.08799, 0.14194, 0.13231, 0.36364, 1.34416, 1.37148, 0.32331, 133.84848, 3.34244
367, 58.00000, 5.85798, 0.08964, 4.15517, 0.74461, 0.16598, 0.14836, 0.29310, 1.38314, 0.88508, 0.40919, 156.51724, 3.29579
368, 45.00000, 5.49185, 0.18318, 3.28889, 1.10005, 0.18233, 0.16922, 0.31111, 1.35114, 0.76033, 0.47068, 171.93333, 3.35839
369, 22.00000, 4.45943, 0.13533, 4.00000, 1.02353, 0.18818, 0.16217, 0.27273, 1.30230, 0.72127, 0.37581, 177.45455, 3.47107
370, 75.00000, 6.22882, 0.13439, 3.69333, 0.94402, 0.21086, 0.13489, 0.12000, 1.23051, 0.70156, 0.26917, 198.84000, 3.93201
371, 51.00000, 5.67243, 0.11765, 4.09804, 0.94350, 0.26210, 0.11791, 0.00000, 1.27439, 0.77321, 0.31612, 247.15686, 3.83707
372, 66.00000, 6.04439, 0.08227, 4.30303, 0.70098, 0.15502, 0.13085, 0.28788, 1.35127, 1.14463, 0.57127, 146.18182, 3.32058
373, 233.00000, 7.86419, 0.13524, 3.73391, 0.95028, 0.16247, 0.11014, 0.18026, 1.30008, 0.69190, 0.16123, 153.21030, 3.57901
374, 274.00000, 8.09803, 0.21976, 3.31022, 1.30459, 0.16204, 0.11992, 0.26277, 1.32186, 0.97241, 0.48671, 152.79927, 3.35259
375, 28.00000, 4.80735, 0.12171, 3.67857, 0.86297, 0.16232, 0.12918, 0.25000, 1.29685, 0.61549, 0.20727, 153.07143, 3.52742
376, 30.00000, 4.90689, 0.09524, 3.73333, 0.69149, 0.25313, 0.12435, 0.00000, 1.28723, 0.44372, 0.07700, 238.70000, 3.81003
377, 33.00000, 5.04439, 0.13061, 3.90909, 0.94748, 0.25817, 0.14426, 0.03030, 1.35549, 0.64805, 0.12649, 243.45455, 3.56237
378, 375.00000, 8.55075, 0.12412, 3.42400, 0.80371, 0.15446, 0.11446, 0.22400, 1.32554, 0.51040, 0.14560, 145.65867, 3.43766
379, 196.00000, 7.61471, 0.12429, 3.98980, 0.94456, 0.17979, 0.11987, 0.16327, 1.28955, 0.65020, 0.13617, 169.54082, 3.66580
380, 162.00000, 7.33985, 0.15322, 3.19753, 0.91800, 0.18618, 0.12546, 0.16667, 1.27284, 0.74296, 0.28248, 175.56790, 3.77434
381, 127.00000, 6.98868, 0.15771, 3.81102, 1.11079, 0.15411, 0.11708, 0.24409, 1.28751, 0.78749, 0.00000, 145.32283, 3.61914
382, 53.00000, 5.72792, 0.16468, 3.47170, 1.04888, 0.21717, 0.14844, 0.13208, 1.29575, 0.98089, 0.25636, 204.79245, 3.69133
383, 71.00000, 6.14975, 0.09356, 4.38028, 0.85132, 0.18532, 0.10041, 0.08451, 1.23473, 0.78629, 0.24620, 174.76056, 3.97439
384, 22.00000, 4.45943, 0.06244, 4.13636, 0.56023, 0.22655, 0.15088, 0.18182, 1.39138, 0.73161, 0.31330, 213.63636, 3.44386
385, 281.00000, 8.13443, 0.20538, 3.29537, 1.21668, 0.13388, 0.11088, 0.31317, 1.28231, 0.96658, 0.00000, 126.24555, 3.67975
386, 23.00000, 4.52356, 0.11905, 3.65217, 0.83168, 0.26705, 0.16148, 0.13043, 1.35818, 0.66623, 0.26345, 251.82609, 3.43574
387, 304.00000, 8.24793, 0.19846, 3.36184, 1.20532, 0.15789, 0.11548, 0.22697, 1.31767, 0.87945, 0.43508, 148.89145, 3.59092
388, 52.00000, 5.70044, 0.10732, 4.17308, 0.85683, 0.23660, 0.14666, 0.09615, 1.37615, 1.06342, 0.43958, 223.11538, 3.39394
389, 271.00000, 8.08215, 0.15330, 3.70480, 1.03348, 0.14684, 0.11121, 0.25461, 1.28656, 0.65583, 0.22513, 138.46863, 3.62568
390, 31.00000, 4.95420, 0.16210, 3.83871, 1.18594, 0.23340, 0.16444, 0.16129, 1.36868, 0.93859, 0.33386, 220.09677, 3.61494
391, 121.00000, 6.91886, 0.14597, 3.76860, 1.01456, 0.21786, 0.12584, 0.07438, 1.27087, 0.70169, 0.19281, 205.44628, 3.80995
392, 111.00000, 6.79442, 0.14029, 4.04505, 1.12320, 0.17785, 0.13295, 0.19820, 1.28778, 0.81950, 0.39639, 167.71171, 3.75869
393, 448.00000, 8.80735, 0.12677, 3.33705, 0.81664, 0.12564, 0.10887, 0.37054, 1.32103, 0.65459, 0.24437, 118.47991, 3.25268
394, 149.00000, 7.21917, 0.13063, 3.85906, 0.93736, 0.19317, 0.12589, 0.14765, 1.34495, 0.73878, 0.12742, 182.16107, 3.39438
395, 57.00000, 5.83289, 0.15126, 3.89474, 1.09682, 0.26824, 0.15315, 0.08772, 1.34261, 0.82042, 0.32074, 252.94737, 3.61034
396, 54.00000, 5.75489, 0.12178, 3.40741, 0.78952, 0.20692, 0.14226, 0.20370, 1.37820, 0.64090, 0.16176, 195.12963, 3.17679
397, 102.00000, 6.67243, 0.19042, 3.70588, 1.33193, 0.19019, 0.13654, 0.19608, 1.28022, 0.74609, 0.15725, 179.35294, 3.64720
398, 172.00000, 7.42626, 0.13899, 3.70930, 0.94115, 0.18656, 0.11091, 0.11047, 1.26967, 0.64028, 0.10033, 175.92442, 3.74530
399, 319.00000, 8.31741, 0.13541, 2.93730, 0.79453, 0.14508, 0.11367, 0.28840, 1.33124, 0.75911, 0.00000, 136.81505, 3.34744
400, 22.00000, 4.45943, 0.11335, 3.59091, 0.79637, 0.26800, 0.15638, 0.04545, 1.41003, 0.65686, 0.18083, 252.72727, 3.41012
401, 153.00000, 7.25739, 0.19411, 3.11765, 1.11179, 0.20107, 0.11937, 0.07843, 1.29285, 0.92625, 0.39077, 189.60784, 3.71580
402, 68.00000, 6.08746, 0.13435, 3.89706, 0.99461, 0.24357, 0.13864, 0.05882, 1.30564, 0.63299, 0.26395, 229.69118, 3.71157
403, 50.00000, 5.64386, 0.17739, 3.68000, 1.23619, 0.25593, 0.15332, 0.08000, 1.37397, 0.93695, 0.24109, 241.34000, 3.42397
404, 44.00000, 5.45943, 0.18166, 3.25000, 1.10232, 0.20445, 0.14582, 0.22727, 1.37431, 0.79932, 0.21178, 192.79545, 3.28336
405, 737.00000, 9.52552, 0.34085, 1.83446, 1.34518, 0.07606, 0.08963, 0.60516, 1.20772, 1.56194, 0.00000, 71.72592, 3.08033
406, 342.00000, 8.41785, 0.16614, 3.53216, 1.07374, 0.15180, 0.11009, 0.23099, 1.30029, 0.77501, 0.33450, 143.14327, 3.65617
407, 226.00000, 7.82018, 0.12883, 3.46903, 0.85967, 0.18481, 0.11710, 0.12832, 1.31368, 0.55482, 0.18250, 174.27434, 3.60157
408, 27.00000, 4.75489, 0.15622, 3.74074, 1.09519, 0.23098, 0.15947, 0.11111, 1.38989, 0.89840, 0.44986, 217.81481, 3.42866
409, 203.00000, 7.66534, 0.17485, 3.59113, 1.16267, 0.14661, 0.12023, 0.27094, 1.23770, 0.75961, 0.00000, 138.25616, 3.75276
410, 28.00000, 4.80735, 0.18277, 3.03571, 1.03574, 0.18925, 0.14986, 0.21429, 1.37360, 0.80952, 0.20942, 178.46429, 3.45393
411, 58.00000, 5.85798, 0.10778, 3.77586, 0.77331, 0.25599, 0.12562, 0.06897, 1.28209, 0.54188, 0.04705, 241.39655, 3.74714
412, 51.00000, 5.67243, 0.09248, 3.94118, 0.73244, 0.22500, 0.11693, 0.03922, 1.25614, 0.52147, 0.18362, 212.17647, 3.87797
413, 50.00000, 5.64386, 0.14634, 3.66000, 1.00224, 0.25536, 0.13829, 0.10000, 1.34890, 0.67235, 0.24608, 240.80000, 3.59910
414, 25.00000, 4.64386, 0.15258, 3.88000, 1.12990, 0.25209, 0.15188, 0.04000, 1.39003, 0.82261, 0.23646, 237.72000, 3.43620
415, 24.00000, 4.58496, 0.12083, 4.16667, 1.04950, 0.23860, 0.13039, 0.12500, 1.25406, 0.76238, 0.45525, 225.00000, 3.79842
416, 493.00000, 8.94544, 0.15402, 3.84584, 1.09348, 0.13821, 0.11009, 0.29615, 1.31765, 0.82926, 0.47398, 130.32860, 3.40974
417, 365.00000, 8.51175, 0.15723, 3.24658, 0.94318, 0.14631, 0.11334, 0.26301, 1.32731, 0.66419, 0.33419, 137.96986, 3.33141
418, 20.00000, 4.32193, 0.28448, 2.90000, 1.51831, 0.22349, 0.16057, 0.20000, 1.37118, 1.49680, 0.53933, 210.75000, 3.59319
419, 32.00000, 5.00000, 0.10394, 4.21875, 0.90641, 0.26773, 0.16919, 0.12500, 1.21991, 0.63660, 0.27554, 252.46875, 3.97302
420, 36.00000, 5.16993, 0.10741, 4.16667, 0.84515, 0.19456, 0.13511, 0.11111, 1.27985, 0.73021, 0.06964, 183.47222, 3.87598
421, 62.00000, 5.95420, 0.14354, 3.85484, 1.03776, 0.23224, 0.12835, 0.08065, 1.26073, 0.77572, 0.14805, 219.00000, 3.88301
422, 97.00000, 6.59991, 0.14415, 3.46392, 0.92491, 0.18107, 0.15029, 0.23711, 1.37223, 0.64991, 0.12003, 170.75258, 3.38825
423, 64.00000, 6.00000, 0.13476, 3.57812, 0.92247, 0.19408, 0.13185, 0.18750, 1.35090, 0.61314, 0.15044, 183.01562, 3.48958
424, 44.00000, 5.45943, 0.21898, 3.36364, 1.33104, 0.23067, 0.17823, 0.25000, 1.36691, 1.18077, 0.69069, 217.52273, 3.42518
425, 204.00000, 7.67243, 0.20397, 2.95588, 1.09320, 0.17972, 0.13091, 0.21569, 1.31324, 0.89007, 0.00000, 169.48039, 3.39947
426, 101.00000, 6.65821, 0.10919, 3.83168, 0.81326, 0.14488, 0.11468, 0.26733, 1.19361, 0.56525, 0.20675, 136.62376, 3.93617
427, 31.00000, 4.95420, 0.07412, 4.54839, 0.76762, 0.14959, 0.15165, 0.45161, 1.41158, 1.47881, 1.03287, 141.06452, 3.21082
428, 55.00000, 5.78136, 0.09916, 3.92727, 0.81319, 0.16200, 0.12894, 0.29091, 1.38246, 0.88302, 0.30973, 152.76364, 3.30514
429, 414.00000, 8.69349, 0.14461, 3.39372, 0.91374, 0.14897, 0.10661, 0.21739, 1.30929, 0.57510, 0.19720, 140.48309, 3.52489
430, 65.00000, 6.02237, 0.14612, 3.55385, 0.98474, 0.24020, 0.16287, 0.13846, 1.29601, 0.67916, 0.21521, 226.50769, 3.73900
431, 21.00000, 4.39232, 0.11133, 3.38095, 0.74001, 0.23673, 0.13679, 0.04762, 1.40018, 0.59079, 0.19694, 223.23810, 3.32713
432, 62.00000, 5.95420, 0.15638, 3.70968, 1.07714, 0.24755, 0.14757, 0.06452, 1.35619, 0.84162, 0.41074, 233.43548, 3.47056
433, 41.00000, 5.35755, 0.20698, 3.51220, 1.32518, 0.22502, 0.13999, 0.09756, 1.32592, 0.84003, 0.20982, 212.19512, 3.60679
434, 44.00000, 5.45943, 0.20343, 3.70455, 1.42371, 0.17608, 0.13766, 0.31818, 1.36861, 1.29342, 0.99777, 166.04545, 3.24417
435, 379.00000, 8.56605, 0.17683, 3.31662, 1.06657, 0.15039, 0.11105, 0.21636, 1.34275, 0.73524, 0.28869, 141.82058, 3.36099
436, 145.00000, 7.17991, 0.12787, 3.75172, 0.90163, 0.14593, 0.11380, 0.27586, 1.33613, 0.74985, 0.22855, 137.61379, 3.42710
437, 263.00000, 8.03892, 0.17691, 3.58175, 1.16238, 0.15960, 0.11201, 0.19392, 1.31023, 0.85557, 0.00000, 150.50570, 3.63381
438, 33.00000, 5.04439, 0.11262, 4.06061, 0.93339, 0.26566, 0.15635, 0.00000, 1.36406, 0.91265, 0.53564, 250.51515, 3.44773
439, 31.00000, 4.95420, 0.12398, 3.70968, 0.86385, 0.24021, 0.13929, 0.06452, 1.32491, 0.69393, 0.12686, 226.51613, 3.59574
440, 51.00000, 5.67243, 0.13624, 4.17647, 1.17823, 0.13081, 0.11593, 0.39216, 1.33192, 1.09193, 0.42970, 123.35294, 3.54986
441, 20.00000, 4.32193, 0.11000, 3.50000, 0.76089, 0.31622, 0.16249, 0.10000, 1.38162, 0.63000, 0.22866, 298.20000, 3.45419
442, 143.00000, 7.15987, 0.15704, 3.12587, 0.91826, 0.18145, 0.12615, 0.16783, 1.35149, 0.65702, 0.18932, 171.10490, 3.40356
443, 24.00000, 4.58496, 0.24228, 3.37500, 1.49819, 0.23440, 0.14502, 0.12500, 1.40409, 1.15373, 0.60769, 221.04167, 3.28365
444, 24.00000, 4.58496, 0.15247, 3.79167, 1.10253, 0.26485, 0.17919, 0.20833, 1.31038, 0.74908, 0.32306, 249.75000, 3.65728
445, 135.00000, 7.07682, 0.28590, 1.98519, 1.09942, 0.17863, 0.13904, 0.25185, 1.32476, 1.58960, 0.00000, 168.45185, 3.44142
446, 36.00000, 5.16993, 0.17424, 2.75000, 0.90633, 0.19686, 0.14159, 0.16667, 1.40624, 0.86026, 0.33538, 185.63889, 3.38019
447, 139.00000, 7.11894, 0.14760, 3.59712, 0.98334, 0.21522, 0.13148, 0.12950, 1.32928, 0.65414, 0.24454, 202.95683, 3.53498
448, 38.00000, 5.24793, 0.23145, 3.34211, 1.41948, 0.15217, 0.14100, 0.31579, 1.37019, 1.14098, 0.35045, 143.50000, 3.53268
449, 75.00000, 6.22882, 0.16399, 3.74667, 1.15189, 0.15122, 0.13060, 0.30667, 1.32215, 0.81974, 0.23640, 142.60000, 3.53336
450, 540.00000, 9.07682, 0.11747, 3.86481, 0.86268, 0.12904, 0.10798, 0.31667, 1.29463, 0.68247, 0.00000, 121.68889, 3.48606
451, 98.00000, 6.61471, 0.27802, 2.73469, 1.36639, 0.11688, 0.12463, 0.51020, 1.41023, 1.14940, 0.31512, 110.21429, 3.02168
452, 206.00000, 7.68650, 0.20161, 3.41262, 1.24141, 0.17460, 0.12039, 0.16505, 1.27261, 0.91506, 0.17335, 164.64563, 3.71403
453, 156.00000, 7.28540, 0.17505, 3.28846, 1.05347, 0.18261, 0.12389, 0.16667, 1.33200, 0.64069, 0.19075, 172.19872, 3.43454
454, 236.00000, 7.88264, 0.17010, 2.97881, 0.92918, 0.17685, 0.11845, 0.16525, 1.28106, 0.94845, 0.31550, 166.76695, 3.72086
455, 189.00000, 7.56224, 0.11074, 3.50265, 0.74822, 0.19822, 0.12486, 0.11640, 1.32395, 0.51358, 0.08013, 186.92063, 3.61779
456, 217.00000, 7.76155, 0.12699, 3.45622, 0.84392, 0.16238, 0.12370, 0.25806, 1.31031, 0.63295, 0.00000, 153.12442, 3.54797
457, 277.00000, 8.11374, 0.12198, 4.02527, 0.94567, 0.17653, 0.11453, 0.13718, 1.32501, 0.69184, 0.16312, 166.46931, 3.47909
458, 183.00000, 7.51570, 0.15416, 3.68852, 1.10753, 0.18266, 0.12126, 0.14208, 1.27735, 0.73541, 0.18132, 172.24590, 3.74160
459, 118.00000, 6.88264, 0.16650, 3.38136, 1.04529, 0.20104, 0.13954, 0.12712, 1.36329, 0.83290, 0.25483, 189.58475, 3.35040
460, 68.00000, 6.08746, 0.13983, 3.41176, 0.88495, 0.18759, 0.14975, 0.23529, 1.32042, 0.73578, 0.19918, 176.89706, 3.60504
461, 23.00000, 4.52356, 0.20416, 3.00000, 1.12815, 0.24473, 0.16617, 0.13043, 1.36257, 0.91446, 0.63510, 230.78261, 3.47541
462, 33.00000, 5.04439, 0.16483, 4.00000, 1.32288, 0.22604, 0.13860, 0.09091, 1.37314, 1.09036, 0.46802, 213.15152, 3.41834
463, 133.00000, 7.05528, 0.25248, 2.86466, 1.28971, 0.15266, 0.13354, 0.31579, 1.34941, 0.97099, 0.00000, 143.96241, 3.36285
464, 53.00000, 5.72792, 0.11197, 4.03774, 0.87623, 0.22854, 0.14671, 0.09434, 1.33279, 0.74559, 0.12667, 215.50943, 3.53373
465, 80.00000, 6.32193, 0.12250, 3.43750, 0.80887, 0.22345, 0.14363, 0.11250, 1.23561, 0.70447, 0.23692, 210.71250, 3.92263
466, 101.00000, 6.65821, 0.17805, 3.46535, 1.12751, 0.21214, 0.14203, 0.15842, 1.34370, 0.87245, 0.26333, 200.04950, 3.57316
467, 44.00000, 5.45943, 0.14338, 3.68182, 0.98294, 0.23932, 0.15844, 0.09091, 1.33324, 0.73011, 0.23158, 225.68182, 3.63417
468, 143.00000, 7.15987, 0.12107, 3.99301, 0.89989, 0.21109, 0.12964, 0.11189, 1.29934, 0.64151, 0.18991, 199.05594, 3.72968
469, 43.00000, 5.42626, 0.05939, 4.53488, 0.54984, 0.15714, 0.11314, 0.20930, 1.20458, 0.63886, 0.07036, 148.18605, 3.97774
470, 57.00000, 5.83289, 0.11799, 3.57895, 0.80061, 0.21417, 0.16149, 0.19298, 1.35884, 0.67846, 0.09265, 201.96491, 3.59003
471, 31.00000, 4.95420, 0.24578, 3.38710, 1.52047, 0.16663, 0.13818, 0.19355, 1.36465, 1.48955, 0.44090, 157.12903, 3.46493
472, 263.00000, 8.03892, 0.10959, 4.22814, 0.92115, 0.15844, 0.11856, 0.22814, 1.35807, 1.16779, 0.57179, 149.40684, 3.26154
473, 35.00000, 5.12928, 0.12430, 3.91429, 0.91944, 0.18367, 0.11121, 0.20000, 1.32101, 0.65678, 0.23818, 173.20000, 3.78648
474, 327.00000, 8.35315, 0.10442, 4.08257, 0.81919, 0.16405, 0.11334, 0.17125, 1.26703, 0.63819, 0.26898, 154.70031, 3.76456
475, 20.00000, 4.32193, 0.19861, 3.60000, 1.35336, 0.26198, 0.18385, 0.10000, 1.28409, 1.08716, 0.69975, 247.05000, 3.75522
476, 83.00000, 6.37504, 0.16050, 3.37349, 1.02065, 0.16028, 0.11805, 0.20482, 1.33772, 0.64873, 0.17753, 151.14458, 3.33077
477, 35.00000, 5.12928, 0.05568, 4.45714, 0.50543, 0.16134, 0.11630, 0.20000, 1.36675, 1.13192, 0.45365, 152.14286, 3.32522
478, 113.00000, 6.82018, 0.20258, 3.41593, 1.25161, 0.19092, 0.12325, 0.10619, 1.31621, 0.90974, 0.74747, 180.03540, 3.56496
479, 202.00000, 7.65821, 0.18470, 3.42079, 1.18706, 0.19693, 0.11914, 0.12871, 1.30662, 0.70903, 0.32692, 185.70792, 3.61152
480, 60.00000, 5.90689, 0.11607, 3.73333, 0.89947, 0.22837, 0.14030, 0.10000, 1.22040, 0.58822, 0.13667, 215.35000, 3.98250
481, 56.00000, 5.80735, 0.11331, 3.98214, 0.90435, 0.20921, 0.12639, 0.07143, 1.26173, 0.65649, 0.20003, 197.28571, 3.81477
482, 26.00000, 4.70044, 0.11366, 3.42308, 0.75753, 0.26911, 0.17012, 0.07692, 1.37502, 0.58276, 0.13025, 253.76923, 3.42224
483, 59.00000, 5.88264, 0.16045, 3.05085, 0.93631, 0.22070, 0.14260, 0.10169, 1.33609, 0.91381, 0.45775, 208.11864, 3.62956
484, 139.00000, 7.11894, 0.12462, 3.99281, 0.98904, 0.22472, 0.11969, 0.05036, 1.32518, 0.78251, 0.20442, 211.90647, 3.56399
485, 26.00000, 4.70044, 0.19718, 3.03846, 1.11286, 0.21494, 0.15117, 0.15385, 1.39310, 0.81624, 0.16899, 202.69231, 3.45975
486, 189.00000, 7.56224, 0.16711, 3.22222, 0.99110, 0.14732, 0.13456, 0.33333, 1.33093, 0.72191, 0.35132, 138.92593, 3.36494
487, 231.00000, 7.85175, 0.17290, 3.64502, 1.15512, 0.17713, 0.12306, 0.19481, 1.33071, 0.81195, 0.19057, 167.03030, 3.46920
488, 154.00000, 7.26679, 0.14071, 3.35714, 0.91236, 0.21981, 0.12122, 0.07143, 1.27814, 0.69224, 0.22549, 207.27922, 3.77206
489, 109.00000, 6.76818, 0.16351, 3.72477, 1.10447, 0.12498, 0.12082, 0.44954, 1.37996, 0.98522, 0.00000, 117.85321, 3.11463
490, 57.00000, 5.83289, 0.24297, 2.78947, 1.22090, 0.21363, 0.16040, 0.19298, 1.34162, 1.13891, 0.38284, 201.45614, 3.53110
491, 33.00000, 5.04439, 0.16798, 3.84848, 1.22783, 0.21533, 0.15473, 0.09091, 1.27350, 0.79575, 0.25185, 203.06061, 3.81631
492, 55.00000, 5.78136, 0.15764, 3.52727, 1.03377, 0.18754, 0.11523, 0.12727, 1.22840, 0.85607, 0.28164, 176.85455, 3.97272
493, 135.00000, 7.07682, 0.16968, 3.75556, 1.18741, 0.22046, 0.12917, 0.11852, 1.32733, 0.91972, 0.35863, 207.89630, 3.61612
494, 47.00000, 5.55459, 0.14917, 3.87234, 1.09578, 0.27759, 0.15034, 0.06383, 1.27918, 0.78586, 0.37213, 261.76596, 3.78708
495, 213.00000, 7.73471, 0.15093, 3.95305, 1.13173, 0.16021, 0.11434, 0.21596, 1.33568, 0.99099, 0.41395, 151.07512, 3.42819
496, 129.00000, 7.01123, 0.23541, 3.03101, 1.28049, 0.16447, 0.12194, 0.20930, 1.30869, 1.08529, 0.00000, 155.09302, 3.59365
497, 279.00000, 8.12412, 0.15429, 3.17921, 0.91163, 0.15402, 0.11989, 0.25090, 1.33369, 0.64065, 0.10402, 145.24014, 3.31185
498, 149.00000, 7.21917, 0.15036, 3.28859, 0.92485, 0.18224, 0.13269, 0.20805, 1.27255, 0.80414, 0.24403, 171.85235, 3.76414
499, 102.00000, 6.67243, 0.14079, 3.86275, 1.02483, 0.19818, 0.13391, 0.12745, 1.26554, 0.75074, 0.09524, 186.88235, 3.86228
500, 225.00000, 7.81378, 0.16215, 3.34222, 1.01473, 0.16724, 0.12621, 0.21333, 1.33389, 0.73713, 0.00000, 157.70667, 3.47057
501, 73.00000, 6.18982, 0.07731, 3.76712, 0.58974, 0.19678, 0.14202, 0.24658, 1.35795, 0.59551, 0.19082, 185.56164, 3.38708
502, 37.00000, 5.20945, 0.19788, 3.10811, 1.12506, 0.16847, 0.14799, 0.35135, 1.41699, 0.90879, 0.21700, 158.86486, 2.97299
503, 160.00000, 7.32193, 0.15794, 4.01875, 1.24118, 0.18124, 0.12044, 0.12500, 1.28581, 0.98891, 0.20492, 170.90625, 3.73972
504, 251.00000, 7.97154, 0.11432, 3.62151, 0.82230, 0.14840, 0.12314, 0.29880, 1.32291, 0.63424, 0.19254, 139.94024, 3.38842
505, 112.00000, 6.80735, 0.15264, 3.36607, 0.99544, 0.22302, 0.13096, 0.08929, 1.30330, 0.78213, 0.28098, 210.31250, 3.66308
506, 242.00000, 7.91886, 0.15816, 3.67355, 1.08404, 0.15561, 0.10586, 0.20661, 1.31024, 0.72052, 0.28903, 146.74380, 3.55035
507, 58.00000, 5.85798, 0.05198, 4.72414, 0.76761, 0.21150, 0.15584, 0.18966, 1.36996, 1.52745, 0.53686, 199.44828, 3.33494
508, 87.00000, 6.44294, 0.13821, 3.82759, 0.97893, 0.22857, 0.11725, 0.06897, 1.29631, 0.72444, 0.15970, 215.54023, 3.79862
509, 33.00000, 5.04439, 0.28770, 2.51515, 1.32574, 0.22812, 0.16468, 0.15152, 1.39401, 1.13101, 0.50061, 215.12121, 3.34370
510, 30.00000, 4.90689, 0.21566, 2.76667, 1.10433, 0.21043, 0.16349, 0.23333, 1.44247, 0.68425, 0.29637, 198.43333, 3.01459
511, 24.00000, 4.58496, 0.15278, 3.75000, 1.11316, 0.17789, 0.14940, 0.25000, 1.43155, 0.97696, 0.31197, 167.75000, 3.14519
512, 21.00000, 4.39232, 0.09628, 4.33333, 0.85635, 0.29142, 0.15970, 0.09524, 1.26305, 0.75959, 0.17175, 274.80952, 3.86343
513, 22.00000, 4.45943, 0.08428, 4.36364, 0.72673, 0.30960, 0.14675, 0.04545, 1.35241, 0.97174, 0.33257, 291.95455, 3.52496
514, 194.00000, 7.59991, 0.11918, 3.84021, 0.88758, 0.19918, 0.11348, 0.05670, 1.28927, 0.62217, 0.15954, 187.82474, 3.73564
515, 40.00000, 5.32193, 0.16708, 3.00000, 0.93370, 0.19809, 0.15237, 0.22500, 1.37208, 0.86360, 0.24863, 186.80000, 3.30766
516, 21.00000, 4.39232, 0.09856, 4.09524, 0.76842, 0.24123, 0.15013, 0.04762, 1.26756, 0.66500, 0.19168, 227.47619, 3.88558
517, 37.00000, 5.20945, 0.20691, 3.29730, 1.24421, 0.25210, 0.17152, 0.10811, 1.33965, 0.97560, 0.35403, 237.72973, 3.38789
518, 73.00000, 6.18982, 0.16109, 3.64384, 1.09760, 0.18379, 0.13371, 0.15068, 1.38448, 0.91299, 0.29200, 173.31507, 3.30676
